Dalata.3	Eguineensis.14001
Dalata.4037	Eguineensis.10910
Dalata.12523	Eguineensis.3354
Dalata.4039	Eguineensis.5958
Dalata.6345	Eguineensis.3355
Dalata.6344	Eguineensis.3356
Dalata.7843	Eguineensis.3357
Dalata.4043	Eguineensis.10337
Dalata.12528	Eguineensis.3358
Dalata.12520	Eguineensis.3362
Dalata.12515	Eguineensis.3363
Dalata.6349	Eguineensis.3364
Dalata.12513	Eguineensis.3365
Dalata.12510	Eguineensis.3367
Dalata.6563	Eguineensis.3370
Dalata.4224	Eguineensis.3372
Dalata.4054	Eguineensis.10604
Dalata.6559	Eguineensis.3376
Dalata.4055	Eguineensis.10605
Dalata.4056	Eguineensis.4745
Dalata.12263	Eguineensis.3378
Dalata.4057	Eguineensis.10606
Dalata.6589	Eguineensis.3380
Dalata.6550	Eguineensis.3381
Dalata.12268	Eguineensis.3384
Dalata.6546	Eguineensis.3385
Dalata.12276	Eguineensis.3389
Dalata.4068	Eguineensis.10611
Dalata.6532	Eguineensis.3392
Dalata.6531	Eguineensis.3393
Dalata.6527	Eguineensis.3395
Dalata.4073	Eguineensis.22795
Dalata.6526	Eguineensis.3398
Dalata.4075	Eguineensis.10897
Dalata.6524	Eguineensis.3400
Dalata.6523	Eguineensis.3401
Dalata.6477	Eguineensis.3403
Dalata.4078	Eguineensis.10619
Dalata.4079	Eguineensis.10620
Dalata.4080	Eguineensis.10621
Dalata.17070	Eguineensis.3414
Dalata.5359	Eguineensis.3416
Dalata.4096	Eguineensis.10639
Dalata.12388	Eguineensis.3417
Dalata.4097	Eguineensis.4711
Dalata.4099	Eguineensis.10641
Dalata.12384	Eguineensis.3424
Dalata.4102	Eguineensis.10875
Dalata.6462	Eguineensis.3425
Dalata.12383	Eguineensis.3426
Dalata.4107	Eguineensis.19565
Dalata.4108	Eguineensis.10644
Dalata.6459	Eguineensis.3428
Dalata.12413	Eguineensis.3430
Dalata.4117	Eguineensis.10858
Dalata.4118	Eguineensis.10857
Dalata.12421	Eguineensis.3431
Dalata.5652	Eguineensis.3432
Dalata.4121	Eguineensis.25923
Dalata.4122	Eguineensis.10663
Dalata.17063	Eguineensis.3435
Dalata.17064	Eguineensis.3436
Dalata.6458	Eguineensis.3437
Dalata.6455	Eguineensis.3438
Dalata.4132	Eguineensis.10672
Dalata.12813	Eguineensis.3443
Dalata.4133	Eguineensis.4640
Dalata.6442	Eguineensis.3444
Dalata.12427	Eguineensis.3446
Dalata.4141	Eguineensis.10676
Dalata.4142	Eguineensis.10679
Dalata.4144	Eguineensis.4604
Dalata.13209	Eguineensis.3449
Dalata.4150	Eguineensis.10680
Dalata.4151	Eguineensis.10694
Dalata.4152	Eguineensis.4601
Dalata.4155	Eguineensis.10697
Dalata.6399	Eguineensis.3454
Dalata.12483	Eguineensis.3455
Dalata.4159	Eguineensis.10815
Dalata.10209	Eguineensis.3465
Dalata.4166	Eguineensis.4485
Dalata.10187	Eguineensis.3470
Dalata.10189	Eguineensis.3472
Dalata.4178	Eguineensis.10717
Dalata.4181	Eguineensis.10720
Dalata.10197	Eguineensis.3476
Dalata.4183	Eguineensis.9458
Dalata.4185	Eguineensis.10728
Dalata.4186	Eguineensis.10730
Dalata.10201	Eguineensis.3483
Dalata.10167	Eguineensis.3488
Dalata.4191	Eguineensis.10733
Dalata.10168	Eguineensis.3489
Dalata.4192	Eguineensis.10735
Dalata.4197	Eguineensis.4520
Dalata.4198	Eguineensis.10737
Dalata.10113	Eguineensis.3506
Dalata.10320	Eguineensis.3507
Dalata.4207	Eguineensis.25464
Dalata.4209	Eguineensis.22833
Dalata.10155	Eguineensis.3511
Dalata.10154	Eguineensis.3512
Dalata.10153	Eguineensis.3513
Dalata.19688	Eguineensis.3514
Dalata.4216	Eguineensis.25362
Dalata.4217	Eguineensis.23814
Dalata.4218	Eguineensis.12253
Dalata.4219	Eguineensis.12247
Dalata.19710	Eguineensis.3521
Dalata.4220	Eguineensis.12189
Dalata.4222	Eguineensis.13438
Dalata.10139	Eguineensis.3523
Dalata.4223	Eguineensis.13437
Dalata.4225	Eguineensis.13424
Dalata.19711	Eguineensis.3526
Dalata.4227	Eguineensis.13418
Dalata.10131	Eguineensis.3532
Dalata.4230	Eguineensis.11734
Dalata.4231	Eguineensis.13408
Dalata.7187	Eguineensis.3535
Dalata.4232	Eguineensis.13407
Dalata.10129	Eguineensis.3537
Dalata.4233	Eguineensis.22036
Dalata.10126	Eguineensis.3539
Dalata.4235	Eguineensis.22028
Dalata.4236	Eguineensis.13397
Dalata.10125	Eguineensis.3541
Dalata.4238	Eguineensis.24824
Dalata.10123	Eguineensis.3543
Dalata.4240	Eguineensis.23698
Dalata.10124	Eguineensis.3544
Dalata.4242	Eguineensis.23696
Dalata.4243	Eguineensis.13392
Dalata.4245	Eguineensis.13379
Dalata.10122	Eguineensis.3545
Dalata.4247	Eguineensis.24647
Dalata.4248	Eguineensis.25240
Dalata.4249	Eguineensis.7084
Dalata.10114	Eguineensis.3549
Dalata.4250	Eguineensis.15722
Dalata.4252	Eguineensis.7077
Dalata.4253	Eguineensis.7075
Dalata.4254	Eguineensis.7073
Dalata.4255	Eguineensis.9312
Dalata.4256	Eguineensis.15717
Dalata.10111	Eguineensis.3555
Dalata.4257	Eguineensis.20252
Dalata.4258	Eguineensis.6547
Dalata.10105	Eguineensis.3559
Dalata.4259	Eguineensis.15713
Dalata.4261	Eguineensis.7067
Dalata.4263	Eguineensis.24498
Dalata.10101	Eguineensis.3563
Dalata.4266	Eguineensis.6548
Dalata.4267	Eguineensis.6551
Dalata.4268	Eguineensis.23108
Dalata.4270	Eguineensis.6555
Dalata.4271	Eguineensis.24321
Dalata.4272	Eguineensis.6336
Dalata.7196	Eguineensis.3567
Dalata.11437	Eguineensis.3569
Dalata.4275	Eguineensis.24322
Dalata.4276	Eguineensis.20187
Dalata.4280	Eguineensis.20182
Dalata.4281	Eguineensis.7720
Dalata.11445	Eguineensis.3574
Dalata.11434	Eguineensis.3575
Dalata.4286	Eguineensis.15664
Dalata.19465	Eguineensis.3577
Dalata.4287	Eguineensis.16152
Dalata.19467	Eguineensis.3579
Dalata.11431	Eguineensis.3580
Dalata.4297	Eguineensis.24007
Dalata.4298	Eguineensis.24603
Dalata.11425	Eguineensis.3586
Dalata.4303	Eguineensis.15608
Dalata.4304	Eguineensis.21825
Dalata.19471	Eguineensis.3591
Dalata.20522	Eguineensis.3594
Dalata.10712	Eguineensis.3596
Dalata.4306	Eguineensis.15606
Dalata.4307	Eguineensis.15862
Dalata.10722	Eguineensis.3597
Dalata.4308	Eguineensis.7271
Dalata.4309	Eguineensis.15860
Dalata.11414	Eguineensis.3598
Dalata.4310	Eguineensis.15859
Dalata.4311	Eguineensis.7269
Dalata.4314	Eguineensis.15855
Dalata.19479	Eguineensis.3602
Dalata.4315	Eguineensis.7265
Dalata.4316	Eguineensis.7264
Dalata.4322	Eguineensis.7134
Dalata.11411	Eguineensis.3604
Dalata.11410	Eguineensis.3605
Dalata.4324	Eguineensis.15766
Dalata.4325	Eguineensis.20211
Dalata.11409	Eguineensis.3606
Dalata.4327	Eguineensis.7141
Dalata.4328	Eguineensis.7142
Dalata.4329	Eguineensis.15771
Dalata.4330	Eguineensis.7148
Dalata.4331	Eguineensis.7152
Dalata.4333	Eguineensis.7156
Dalata.4334	Eguineensis.7157
Dalata.4335	Eguineensis.7158
Dalata.4336	Eguineensis.7159
Dalata.4338	Eguineensis.15786
Dalata.11664	Eguineensis.3621
Dalata.4340	Eguineensis.16328
Dalata.4341	Eguineensis.15791
Dalata.4342	Eguineensis.15792
Dalata.10408	Eguineensis.3625
Dalata.4343	Eguineensis.15794
Dalata.10410	Eguineensis.3626
Dalata.4344	Eguineensis.7179
Dalata.4346	Eguineensis.7182
Dalata.10411	Eguineensis.3628
Dalata.10445	Eguineensis.3629
Dalata.4349	Eguineensis.15807
Dalata.4351	Eguineensis.16340
Dalata.4353	Eguineensis.7196
Dalata.4354	Eguineensis.7200
Dalata.4355	Eguineensis.26705
Dalata.4356	Eguineensis.7201
Dalata.4357	Eguineensis.7202
Dalata.4358	Eguineensis.15815
Dalata.4359	Eguineensis.7204
Dalata.10435	Eguineensis.3640
Dalata.4362	Eguineensis.7212
Dalata.4363	Eguineensis.14413
Dalata.4364	Eguineensis.15823
Dalata.4366	Eguineensis.25667
Dalata.4367	Eguineensis.13540
Dalata.4369	Eguineensis.7245
Dalata.4370	Eguineensis.7242
Dalata.10292	Eguineensis.3649
Dalata.4371	Eguineensis.7241
Dalata.4372	Eguineensis.7239
Dalata.10425	Eguineensis.3655
Dalata.10428	Eguineensis.3657
Dalata.10434	Eguineensis.3659
Dalata.4375	Eguineensis.15837
Dalata.10442	Eguineensis.3660
Dalata.4377	Eguineensis.7230
Dalata.4378	Eguineensis.7226
Dalata.4379	Eguineensis.7225
Dalata.4380	Eguineensis.24568
Dalata.4381	Eguineensis.7223
Dalata.4383	Eguineensis.15833
Dalata.4384	Eguineensis.15613
Dalata.10284	Eguineensis.3663
Dalata.10319	Eguineensis.3664
Dalata.10317	Eguineensis.3665
Dalata.4386	Eguineensis.6953
Dalata.4389	Eguineensis.15617
Dalata.4391	Eguineensis.6959
Dalata.10313	Eguineensis.3669
Dalata.4393	Eguineensis.6964
Dalata.10312	Eguineensis.3671
Dalata.4396	Eguineensis.25299
Dalata.10324	Eguineensis.3673
Dalata.10325	Eguineensis.3675
Dalata.4398	Eguineensis.23932
Dalata.4399	Eguineensis.25302
Dalata.4400	Eguineensis.6993
Dalata.4401	Eguineensis.15632
Dalata.4402	Eguineensis.6995
Dalata.4404	Eguineensis.6996
Dalata.4405	Eguineensis.6997
Dalata.4407	Eguineensis.16288
Dalata.4409	Eguineensis.7000
Dalata.10343	Eguineensis.3684
Dalata.4410	Eguineensis.15639
Dalata.19594	Eguineensis.3687
Dalata.4416	Eguineensis.15640
Dalata.10346	Eguineensis.3689
Dalata.4417	Eguineensis.7004
Dalata.4418	Eguineensis.25041
Dalata.4420	Eguineensis.24560
Dalata.4422	Eguineensis.16687
Dalata.4424	Eguineensis.16455
Dalata.4425	Eguineensis.16684
Dalata.4426	Eguineensis.23077
Dalata.4427	Eguineensis.20467
Dalata.10349	Eguineensis.3691
Dalata.4429	Eguineensis.7750
Dalata.10351	Eguineensis.3693
Dalata.4430	Eguineensis.7749
Dalata.7108	Eguineensis.3694
Dalata.4434	Eguineensis.7744
Dalata.4439	Eguineensis.16360
Dalata.4440	Eguineensis.16159
Dalata.4441	Eguineensis.7728
Dalata.4443	Eguineensis.20283
Dalata.4444	Eguineensis.7725
Dalata.4447	Eguineensis.6342
Dalata.4449	Eguineensis.6345
Dalata.4450	Eguineensis.6347
Dalata.4453	Eguineensis.23010
Dalata.4454	Eguineensis.16378
Dalata.4455	Eguineensis.6192
Dalata.4456	Eguineensis.16482
Dalata.4457	Eguineensis.15453
Dalata.19600	Eguineensis.3705
Dalata.4459	Eguineensis.24196
Dalata.4460	Eguineensis.6562
Dalata.4461	Eguineensis.6559
Dalata.4462	Eguineensis.6557
Dalata.10385	Eguineensis.3710
Dalata.4463	Eguineensis.24729
Dalata.4464	Eguineensis.25631
Dalata.19606	Eguineensis.3711
Dalata.4466	Eguineensis.24983
Dalata.4467	Eguineensis.23332
Dalata.4469	Eguineensis.15607
Dalata.6137	Eguineensis.3716
Dalata.4470	Eguineensis.15610
Dalata.4471	Eguineensis.25894
Dalata.4472	Eguineensis.15611
Dalata.7082	Eguineensis.3720
Dalata.4473	Eguineensis.15612
Dalata.7081	Eguineensis.3721
Dalata.4474	Eguineensis.6778
Dalata.10394	Eguineensis.3723
Dalata.19615	Eguineensis.3725
Dalata.4476	Eguineensis.25165
Dalata.4477	Eguineensis.23707
Dalata.11622	Eguineensis.3726
Dalata.4478	Eguineensis.15418
Dalata.19614	Eguineensis.3730
Dalata.11623	Eguineensis.3732
Dalata.4481	Eguineensis.15420
Dalata.4482	Eguineensis.21600
Dalata.11628	Eguineensis.3733
Dalata.10612	Eguineensis.3734
Dalata.4484	Eguineensis.24954
Dalata.4485	Eguineensis.21596
Dalata.10609	Eguineensis.3738
Dalata.19357	Eguineensis.3739
Dalata.4493	Eguineensis.15427
Dalata.10607	Eguineensis.3744
Dalata.4494	Eguineensis.21592
Dalata.19347	Eguineensis.3748
Dalata.10585	Eguineensis.3749
Dalata.17976	Eguineensis.3754
Dalata.11336	Eguineensis.3755
Dalata.4498	Eguineensis.13779
Dalata.19322	Eguineensis.3756
Dalata.4499	Eguineensis.21589
Dalata.19321	Eguineensis.3757
Dalata.4503	Eguineensis.15435
Dalata.4504	Eguineensis.21580
Dalata.11329	Eguineensis.3764
Dalata.4506	Eguineensis.21581
Dalata.4507	Eguineensis.21576
Dalata.19315	Eguineensis.3765
Dalata.11327	Eguineensis.3766
Dalata.4508	Eguineensis.15447
Dalata.11326	Eguineensis.3767
Dalata.4509	Eguineensis.15448
Dalata.19310	Eguineensis.3772
Dalata.4513	Eguineensis.15444
Dalata.11321	Eguineensis.3773
Dalata.4514	Eguineensis.21575
Dalata.4515	Eguineensis.5316
Dalata.10573	Eguineensis.3779
Dalata.10569	Eguineensis.3782
Dalata.4516	Eguineensis.5601
Dalata.4520	Eguineensis.6388
Dalata.4523	Eguineensis.6389
Dalata.4524	Eguineensis.23210
Dalata.11312	Eguineensis.3785
Dalata.11311	Eguineensis.3786
Dalata.4525	Eguineensis.6390
Dalata.11309	Eguineensis.3788
Dalata.11307	Eguineensis.3789
Dalata.4530	Eguineensis.23212
Dalata.4532	Eguineensis.6396
Dalata.4533	Eguineensis.21961
Dalata.4534	Eguineensis.6398
Dalata.4536	Eguineensis.6400
Dalata.11300	Eguineensis.3796
Dalata.11299	Eguineensis.3797
Dalata.10533	Eguineensis.3798
Dalata.4538	Eguineensis.20164
Dalata.19294	Eguineensis.3800
Dalata.4540	Eguineensis.6406
Dalata.4541	Eguineensis.6413
Dalata.4542	Eguineensis.23467
Dalata.11296	Eguineensis.3803
Dalata.4544	Eguineensis.24268
Dalata.24959	Eguineensis.3806
Dalata.4546	Eguineensis.23462
Dalata.4547	Eguineensis.6386
Dalata.4548	Eguineensis.20116
Dalata.4549	Eguineensis.6417
Dalata.4550	Eguineensis.21866
Dalata.4551	Eguineensis.14558
Dalata.4552	Eguineensis.7628
Dalata.19289	Eguineensis.3811
Dalata.11292	Eguineensis.3812
Dalata.4556	Eguineensis.7619
Dalata.4559	Eguineensis.26427
Dalata.11290	Eguineensis.3815
Dalata.4560	Eguineensis.21439
Dalata.4561	Eguineensis.16094
Dalata.4564	Eguineensis.7613
Dalata.4565	Eguineensis.16090
Dalata.11278	Eguineensis.3821
Dalata.4567	Eguineensis.7608
Dalata.4568	Eguineensis.7607
Dalata.11276	Eguineensis.3823
Dalata.11275	Eguineensis.3824
Dalata.4571	Eguineensis.16086
Dalata.4572	Eguineensis.7603
Dalata.17467	Eguineensis.3826
Dalata.4573	Eguineensis.21864
Dalata.17466	Eguineensis.3827
Dalata.4574	Eguineensis.7599
Dalata.4576	Eguineensis.7596
Dalata.11272	Eguineensis.3830
Dalata.4577	Eguineensis.16082
Dalata.4579	Eguineensis.7591
Dalata.10496	Eguineensis.3832
Dalata.8870	Eguineensis.3833
Dalata.4581	Eguineensis.14627
Dalata.17463	Eguineensis.3834
Dalata.11268	Eguineensis.3835
Dalata.4582	Eguineensis.16075
Dalata.4583	Eguineensis.7581
Dalata.4585	Eguineensis.7579
Dalata.4586	Eguineensis.7578
Dalata.4587	Eguineensis.7577
Dalata.4588	Eguineensis.7576
Dalata.11266	Eguineensis.3841
Dalata.4589	Eguineensis.7575
Dalata.4590	Eguineensis.16071
Dalata.4592	Eguineensis.7568
Dalata.4593	Eguineensis.26557
Dalata.11264	Eguineensis.3843
Dalata.4594	Eguineensis.26860
Dalata.4595	Eguineensis.16064
Dalata.11261	Eguineensis.3844
Dalata.17456	Eguineensis.3845
Dalata.4597	Eguineensis.24542
Dalata.11258	Eguineensis.3848
Dalata.11257	Eguineensis.3849
Dalata.4601	Eguineensis.24536
Dalata.11253	Eguineensis.3853
Dalata.11251	Eguineensis.3856
Dalata.4604	Eguineensis.16007
Dalata.11248	Eguineensis.3860
Dalata.11247	Eguineensis.3861
Dalata.11246	Eguineensis.3862
Dalata.4605	Eguineensis.7504
Dalata.4606	Eguineensis.7505
Dalata.4608	Eguineensis.7506
Dalata.4610	Eguineensis.7512
Dalata.4611	Eguineensis.16643
Dalata.4612	Eguineensis.7516
Dalata.4613	Eguineensis.16015
Dalata.10459	Eguineensis.3869
Dalata.4614	Eguineensis.20438
Dalata.4615	Eguineensis.16016
Dalata.17443	Eguineensis.3872
Dalata.4619	Eguineensis.7520
Dalata.16497	Eguineensis.3874
Dalata.4620	Eguineensis.16648
Dalata.7250	Eguineensis.3875
Dalata.4622	Eguineensis.16023
Dalata.4626	Eguineensis.7528
Dalata.4634	Eguineensis.16026
Dalata.4635	Eguineensis.7531
Dalata.4636	Eguineensis.7532
Dalata.4637	Eguineensis.16029
Dalata.19699	Eguineensis.3884
Dalata.4640	Eguineensis.16031
Dalata.4642	Eguineensis.7541
Dalata.4643	Eguineensis.16035
Dalata.4644	Eguineensis.26666
Dalata.4645	Eguineensis.7542
Dalata.4646	Eguineensis.7543
Dalata.7171	Eguineensis.3887
Dalata.7172	Eguineensis.3888
Dalata.4647	Eguineensis.16038
Dalata.4648	Eguineensis.7545
Dalata.4650	Eguineensis.7547
Dalata.7176	Eguineensis.3894
Dalata.19694	Eguineensis.3896
Dalata.10163	Eguineensis.3898
Dalata.10285	Eguineensis.3899
Dalata.4651	Eguineensis.7548
Dalata.19692	Eguineensis.3901
Dalata.19689	Eguineensis.3902
Dalata.4652	Eguineensis.16663
Dalata.4653	Eguineensis.16043
Dalata.19687	Eguineensis.3903
Dalata.4654	Eguineensis.7550
Dalata.10151	Eguineensis.3904
Dalata.19706	Eguineensis.3905
Dalata.19707	Eguineensis.3906
Dalata.7182	Eguineensis.3907
Dalata.4656	Eguineensis.7554
Dalata.4657	Eguineensis.16046
Dalata.4659	Eguineensis.5635
Dalata.4660	Eguineensis.16048
Dalata.7183	Eguineensis.3910
Dalata.7186	Eguineensis.3913
Dalata.4664	Eguineensis.16051
Dalata.4666	Eguineensis.7563
Dalata.19715	Eguineensis.3917
Dalata.7190	Eguineensis.3920
Dalata.5280	Eguineensis.3921
Dalata.10112	Eguineensis.3923
Dalata.4669	Eguineensis.18598
Dalata.7194	Eguineensis.3925
Dalata.19721	Eguineensis.3926
Dalata.19722	Eguineensis.3927
Dalata.4673	Eguineensis.16001
Dalata.4674	Eguineensis.7499
Dalata.19723	Eguineensis.3928
Dalata.4675	Eguineensis.7498
Dalata.4676	Eguineensis.16000
Dalata.4679	Eguineensis.15998
Dalata.4682	Eguineensis.15996
Dalata.4683	Eguineensis.15995
Dalata.4685	Eguineensis.16628
Dalata.7200	Eguineensis.3936
Dalata.4687	Eguineensis.15983
Dalata.4688	Eguineensis.10131
Dalata.7202	Eguineensis.3938
Dalata.4690	Eguineensis.7477
Dalata.4691	Eguineensis.15984
Dalata.4692	Eguineensis.20457
Dalata.4693	Eguineensis.7479
Dalata.4695	Eguineensis.7481
Dalata.4696	Eguineensis.15985
Dalata.7208	Eguineensis.3942
Dalata.4700	Eguineensis.7489
Dalata.10068	Eguineensis.3945
Dalata.4701	Eguineensis.7490
Dalata.4702	Eguineensis.6648
Dalata.4707	Eguineensis.7473
Dalata.10064	Eguineensis.3951
Dalata.4708	Eguineensis.10201
Dalata.4709	Eguineensis.23100
Dalata.7217	Eguineensis.3954
Dalata.4710	Eguineensis.7471
Dalata.4711	Eguineensis.7470
Dalata.4712	Eguineensis.7469
Dalata.4713	Eguineensis.7467
Dalata.19736	Eguineensis.3956
Dalata.4716	Eguineensis.15974
Dalata.4717	Eguineensis.7456
Dalata.4718	Eguineensis.7455
Dalata.7225	Eguineensis.3960
Dalata.7226	Eguineensis.3961
Dalata.4721	Eguineensis.15972
Dalata.4723	Eguineensis.7451
Dalata.19740	Eguineensis.3962
Dalata.4725	Eguineensis.15966
Dalata.7229	Eguineensis.3963
Dalata.4726	Eguineensis.15965
Dalata.4727	Eguineensis.7443
Dalata.19741	Eguineensis.3965
Dalata.4728	Eguineensis.15961
Dalata.19742	Eguineensis.3968
Dalata.7232	Eguineensis.3969
Dalata.4729	Eguineensis.15953
Dalata.4730	Eguineensis.7435
Dalata.4733	Eguineensis.7426
Dalata.4734	Eguineensis.7425
Dalata.4735	Eguineensis.7422
Dalata.7235	Eguineensis.3971
Dalata.4736	Eguineensis.7421
Dalata.4738	Eguineensis.7419
Dalata.4739	Eguineensis.15949
Dalata.4740	Eguineensis.15950
Dalata.4743	Eguineensis.7409
Dalata.4744	Eguineensis.7406
Dalata.4746	Eguineensis.15918
Dalata.19747	Eguineensis.3979
Dalata.5261	Eguineensis.3980
Dalata.4748	Eguineensis.7401
Dalata.10638	Eguineensis.3981
Dalata.4749	Eguineensis.7399
Dalata.4750	Eguineensis.15939
Dalata.4751	Eguineensis.7397
Dalata.10637	Eguineensis.3985
Dalata.4753	Eguineensis.20319
Dalata.10632	Eguineensis.3991
Dalata.4756	Eguineensis.19363
Dalata.4757	Eguineensis.7381
Dalata.10629	Eguineensis.3994
Dalata.10627	Eguineensis.3995
Dalata.4759	Eguineensis.7177
Dalata.4760	Eguineensis.7380
Dalata.4761	Eguineensis.7379
Dalata.4763	Eguineensis.7378
Dalata.10625	Eguineensis.3998
Dalata.4764	Eguineensis.7390
Dalata.4765	Eguineensis.7392
Dalata.4767	Eguineensis.7393
Dalata.4768	Eguineensis.15938
Dalata.10623	Eguineensis.4003
Dalata.4769	Eguineensis.7396
Dalata.4772	Eguineensis.7363
Dalata.4773	Eguineensis.7361
Dalata.4774	Eguineensis.15922
Dalata.4779	Eguineensis.7358
Dalata.4780	Eguineensis.15921
Dalata.10615	Eguineensis.4008
Dalata.4783	Eguineensis.15919
Dalata.10613	Eguineensis.4010
Dalata.4785	Eguineensis.7350
Dalata.10611	Eguineensis.4011
Dalata.4787	Eguineensis.7347
Dalata.4788	Eguineensis.15909
Dalata.10777	Eguineensis.4013
Dalata.10601	Eguineensis.4015
Dalata.4789	Eguineensis.7343
Dalata.10603	Eguineensis.4017
Dalata.10606	Eguineensis.4022
Dalata.4799	Eguineensis.7342
Dalata.4803	Eguineensis.15906
Dalata.4805	Eguineensis.25896
Dalata.4806	Eguineensis.15903
Dalata.10597	Eguineensis.4030
Dalata.4809	Eguineensis.15899
Dalata.4810	Eguineensis.15898
Dalata.4811	Eguineensis.7329
Dalata.4812	Eguineensis.15897
Dalata.4814	Eguineensis.16582
Dalata.4815	Eguineensis.15894
Dalata.7127	Eguineensis.4040
Dalata.4817	Eguineensis.15893
Dalata.4819	Eguineensis.7319
Dalata.10589	Eguineensis.4042
Dalata.10588	Eguineensis.4044
Dalata.4820	Eguineensis.7318
Dalata.10592	Eguineensis.4047
Dalata.4821	Eguineensis.7317
Dalata.4822	Eguineensis.7316
Dalata.4823	Eguineensis.7315
Dalata.4824	Eguineensis.7314
Dalata.4827	Eguineensis.7311
Dalata.4831	Eguineensis.7307
Dalata.4833	Eguineensis.4573
Dalata.4834	Eguineensis.15887
Dalata.4836	Eguineensis.20375
Dalata.4837	Eguineensis.7304
Dalata.4839	Eguineensis.7301
Dalata.4840	Eguineensis.7300
Dalata.4842	Eguineensis.15881
Dalata.10575	Eguineensis.4061
Dalata.4843	Eguineensis.23417
Dalata.4846	Eguineensis.7290
Dalata.10567	Eguineensis.4071
Dalata.10566	Eguineensis.4072
Dalata.4850	Eguineensis.7287
Dalata.4851	Eguineensis.7283
Dalata.10565	Eguineensis.4074
Dalata.4853	Eguineensis.7281
Dalata.4854	Eguineensis.7280
Dalata.10564	Eguineensis.4076
Dalata.4855	Eguineensis.7274
Dalata.10563	Eguineensis.4077
Dalata.11310	Eguineensis.4089
Dalata.10547	Eguineensis.4091
Dalata.4862	Eguineensis.24869
Dalata.10546	Eguineensis.4093
Dalata.10544	Eguineensis.4094
Dalata.10542	Eguineensis.4098
Dalata.19301	Eguineensis.4099
Dalata.10539	Eguineensis.4100
Dalata.11303	Eguineensis.4102
Dalata.4871	Eguineensis.25926
Dalata.14914	Eguineensis.4105
Dalata.4875	Eguineensis.14728
Dalata.13507	Eguineensis.4106
Dalata.7623	Eguineensis.4107
Dalata.23650	Eguineensis.4108
Dalata.23654	Eguineensis.4111
Dalata.7618	Eguineensis.4112
Dalata.7617	Eguineensis.4113
Dalata.4892	Eguineensis.25554
Dalata.7615	Eguineensis.4114
Dalata.23661	Eguineensis.4119
Dalata.10888	Eguineensis.4120
Dalata.4900	Eguineensis.23740
Dalata.4901	Eguineensis.22017
Dalata.23662	Eguineensis.4121
Dalata.23663	Eguineensis.4122
Dalata.4903	Eguineensis.24866
Dalata.4904	Eguineensis.22014
Dalata.23665	Eguineensis.4124
Dalata.4906	Eguineensis.23736
Dalata.23666	Eguineensis.4125
Dalata.7587	Eguineensis.4127
Dalata.4909	Eguineensis.25273
Dalata.4910	Eguineensis.25630
Dalata.4912	Eguineensis.23731
Dalata.23668	Eguineensis.4129
Dalata.4916	Eguineensis.23723
Dalata.7588	Eguineensis.4131
Dalata.4920	Eguineensis.23716
Dalata.4921	Eguineensis.23715
Dalata.23678	Eguineensis.4132
Dalata.7589	Eguineensis.4133
Dalata.15307	Eguineensis.4135
Dalata.23680	Eguineensis.4138
Dalata.4925	Eguineensis.23710
Dalata.4926	Eguineensis.24013
Dalata.7596	Eguineensis.4139
Dalata.7597	Eguineensis.4141
Dalata.4937	Eguineensis.14198
Dalata.23683	Eguineensis.4142
Dalata.4939	Eguineensis.14201
Dalata.4940	Eguineensis.14202
Dalata.12082	Eguineensis.4143
Dalata.4942	Eguineensis.11753
Dalata.4944	Eguineensis.14207
Dalata.4945	Eguineensis.14209
Dalata.4952	Eguineensis.14210
Dalata.4953	Eguineensis.14273
Dalata.17199	Eguineensis.4144
Dalata.4955	Eguineensis.14271
Dalata.23684	Eguineensis.4145
Dalata.23685	Eguineensis.4147
Dalata.23686	Eguineensis.4148
Dalata.23687	Eguineensis.4149
Dalata.4960	Eguineensis.14268
Dalata.23689	Eguineensis.4150
Dalata.7611	Eguineensis.4151
Dalata.4965	Eguineensis.14260
Dalata.11498	Eguineensis.4156
Dalata.4966	Eguineensis.14259
Dalata.23307	Eguineensis.4159
Dalata.11499	Eguineensis.4161
Dalata.4976	Eguineensis.14248
Dalata.14531	Eguineensis.4163
