Dalata.17	Eguineensis.17323
Dalata.9337	Eguineensis.8104
Dalata.9340	Eguineensis.8123
Dalata.9341	Eguineensis.8120
Dalata.9347	Eguineensis.8125
Dalata.9348	Eguineensis.8126
Dalata.9351	Eguineensis.8129
Dalata.9355	Eguineensis.8138
Dalata.9356	Eguineensis.8139
Dalata.9357	Eguineensis.8140
Dalata.9358	Eguineensis.8141
Dalata.9359	Eguineensis.8145
Dalata.9362	Eguineensis.8146
Dalata.9363	Eguineensis.8147
Dalata.9366	Eguineensis.8151
Dalata.9368	Eguineensis.8153
Dalata.9369	Eguineensis.8155
Dalata.9370	Eguineensis.8157
Dalata.9372	Eguineensis.8162
Dalata.9373	Eguineensis.8163
Dalata.9375	Eguineensis.8164
Dalata.9377	Eguineensis.8170
Dalata.9379	Eguineensis.8172
Dalata.9400	Eguineensis.8181
Dalata.9401	Eguineensis.8058
Dalata.9402	Eguineensis.8057
Dalata.9403	Eguineensis.8056
Dalata.9411	Eguineensis.8049
Dalata.9412	Eguineensis.8048
Dalata.9413	Eguineensis.8047
Dalata.9414	Eguineensis.8046
Dalata.9435	Eguineensis.8020
Dalata.9440	Eguineensis.8016
Dalata.9444	Eguineensis.8009
Dalata.9446	Eguineensis.8005
Dalata.9451	Eguineensis.7998
Dalata.9452	Eguineensis.7997
Dalata.9453	Eguineensis.7996
Dalata.9457	Eguineensis.7991
Dalata.9461	Eguineensis.7987
Dalata.9462	Eguineensis.7986
Dalata.9464	Eguineensis.7983
Dalata.9469	Eguineensis.7977
Dalata.9472	Eguineensis.7975
Dalata.9473	Eguineensis.7972
Dalata.9474	Eguineensis.7971
Dalata.9478	Eguineensis.7965
Dalata.9480	Eguineensis.7963
Dalata.9481	Eguineensis.7962
Dalata.9482	Eguineensis.7961
Dalata.9484	Eguineensis.7960
Dalata.9493	Eguineensis.7959
Dalata.9500	Eguineensis.7948
Dalata.9511	Eguineensis.7937
Dalata.9516	Eguineensis.7922
Dalata.9520	Eguineensis.7921
Dalata.9526	Eguineensis.7914
Dalata.9527	Eguineensis.7912
Dalata.9528	Eguineensis.7911
Dalata.9529	Eguineensis.7909
Dalata.9537	Eguineensis.7906
Dalata.8745	Eguineensis.11774
Dalata.8767	Eguineensis.11787
Dalata.8770	Eguineensis.11789
Dalata.8807	Eguineensis.11762
Dalata.8809	Eguineensis.11760
Dalata.8812	Eguineensis.11808
Dalata.8822	Eguineensis.11811
Dalata.8304	Eguineensis.18564
Dalata.8312	Eguineensis.18569
Dalata.8314	Eguineensis.18571
Dalata.8327	Eguineensis.18575
Dalata.8330	Eguineensis.18576
Dalata.8333	Eguineensis.18578
Dalata.8338	Eguineensis.18583
Dalata.8341	Eguineensis.18584
Dalata.8344	Eguineensis.18586
Dalata.8345	Eguineensis.18587
Dalata.8346	Eguineensis.18589
Dalata.8347	Eguineensis.18590
Dalata.8348	Eguineensis.18592
Dalata.8349	Eguineensis.18591
Dalata.8352	Eguineensis.18600
Dalata.8360	Eguineensis.18603
Dalata.8362	Eguineensis.18604
Dalata.8392	Eguineensis.18615
Dalata.8394	Eguineensis.18616
Dalata.8420	Eguineensis.18710
Dalata.8425	Eguineensis.18720
Dalata.8426	Eguineensis.18721
Dalata.8427	Eguineensis.18722
Dalata.8429	Eguineensis.18723
Dalata.8439	Eguineensis.18733
Dalata.8443	Eguineensis.18738
Dalata.8445	Eguineensis.18739
Dalata.8451	Eguineensis.18745
Dalata.8457	Eguineensis.18746
Dalata.8458	Eguineensis.18747
Dalata.8463	Eguineensis.18752
Dalata.8482	Eguineensis.18755
Dalata.8488	Eguineensis.18702
Dalata.8489	Eguineensis.18700
Dalata.8492	Eguineensis.18698
Dalata.8504	Eguineensis.18684
Dalata.8508	Eguineensis.18683
Dalata.8516	Eguineensis.18678
Dalata.8519	Eguineensis.18676
Dalata.8520	Eguineensis.18675
Dalata.8524	Eguineensis.18673
Dalata.8526	Eguineensis.18672
Dalata.8539	Eguineensis.18665
Dalata.8540	Eguineensis.18664
Dalata.8569	Eguineensis.18653
Dalata.8570	Eguineensis.18652
Dalata.8572	Eguineensis.18651
Dalata.8589	Eguineensis.18636
Dalata.8591	Eguineensis.18635
Dalata.8599	Eguineensis.18622
Dalata.8615	Eguineensis.18769
Dalata.8625	Eguineensis.18764
Dalata.8636	Eguineensis.18773
Dalata.8637	Eguineensis.18776
Dalata.8645	Eguineensis.18781
Dalata.8649	Eguineensis.18783
Dalata.8658	Eguineensis.19003
Dalata.8659	Eguineensis.19004
Dalata.8671	Eguineensis.19012
Dalata.8681	Eguineensis.19008
Dalata.8688	Eguineensis.19019
Dalata.8697	Eguineensis.18963
Dalata.8703	Eguineensis.18958
Dalata.8705	Eguineensis.18961
Dalata.8706	Eguineensis.18960
Dalata.8731	Eguineensis.18918
Dalata.8734	Eguineensis.18929
Dalata.8735	Eguineensis.18928
Dalata.8742	Eguineensis.18920
Dalata.8743	Eguineensis.18930
Dalata.8744	Eguineensis.18866
Dalata.8748	Eguineensis.18880
Dalata.8749	Eguineensis.18948
Dalata.8752	Eguineensis.18838
Dalata.8757	Eguineensis.18952
Dalata.8761	Eguineensis.18878
Dalata.8763	Eguineensis.18876
Dalata.8771	Eguineensis.18881
Dalata.8787	Eguineensis.18943
Dalata.8790	Eguineensis.18945
Dalata.8795	Eguineensis.18908
Dalata.8811	Eguineensis.18859
Dalata.8813	Eguineensis.18857
Dalata.8815	Eguineensis.18850
Dalata.8816	Eguineensis.18851
Dalata.8828	Eguineensis.18849
Dalata.8829	Eguineensis.18845
Dalata.8832	Eguineensis.18843
Dalata.8840	Eguineensis.18823
Dalata.8858	Eguineensis.18815
Dalata.8871	Eguineensis.18814
Dalata.8873	Eguineensis.18813
Dalata.8874	Eguineensis.18812
Dalata.8875	Eguineensis.18811
Dalata.8885	Eguineensis.18802
Dalata.8893	Eguineensis.18790
Dalata.8899	Eguineensis.18784
Dalata.9137	Eguineensis.18556
Dalata.9142	Eguineensis.18557
Dalata.9144	Eguineensis.18552
Dalata.9149	Eguineensis.18548
Dalata.9151	Eguineensis.18546
Dalata.9153	Eguineensis.18545
Dalata.9160	Eguineensis.18540
Dalata.9163	Eguineensis.18537
Dalata.9182	Eguineensis.18526
Dalata.9192	Eguineensis.18513
Dalata.9197	Eguineensis.18510
Dalata.9199	Eguineensis.18509
Dalata.9200	Eguineensis.18506
Dalata.9201	Eguineensis.18504
Dalata.9202	Eguineensis.18503
Dalata.9206	Eguineensis.18501
Dalata.9209	Eguineensis.18499
Dalata.9211	Eguineensis.18496
Dalata.9218	Eguineensis.18492
Dalata.9222	Eguineensis.18488
Dalata.9229	Eguineensis.18487
Dalata.9236	Eguineensis.18429
Dalata.9239	Eguineensis.18431
Dalata.9242	Eguineensis.18434
Dalata.9250	Eguineensis.18445
Dalata.9274	Eguineensis.18459
Dalata.9278	Eguineensis.18464
Dalata.9286	Eguineensis.18471
Dalata.9288	Eguineensis.18475
Dalata.9292	Eguineensis.18477
Dalata.9339	Eguineensis.18361
Dalata.9345	Eguineensis.18370
Dalata.9346	Eguineensis.18368
Dalata.9350	Eguineensis.18376
Dalata.9365	Eguineensis.18391
Dalata.9367	Eguineensis.18392
Dalata.9371	Eguineensis.18396
Dalata.9374	Eguineensis.18401
Dalata.9376	Eguineensis.18404
Dalata.9395	Eguineensis.18408
Dalata.9396	Eguineensis.18410
Dalata.9399	Eguineensis.18414
Dalata.9407	Eguineensis.18208
Dalata.9416	Eguineensis.18214
Dalata.9421	Eguineensis.18220
Dalata.9422	Eguineensis.18221
Dalata.9423	Eguineensis.18222
Dalata.9424	Eguineensis.18223
Dalata.9432	Eguineensis.18233
Dalata.9437	Eguineensis.18238
Dalata.9447	Eguineensis.18249
Dalata.9455	Eguineensis.18258
Dalata.9458	Eguineensis.18262
Dalata.9466	Eguineensis.18268
Dalata.9471	Eguineensis.18273
Dalata.9475	Eguineensis.18277
Dalata.9498	Eguineensis.18289
Dalata.9504	Eguineensis.18296
Dalata.9506	Eguineensis.18298
Dalata.9512	Eguineensis.18302
Dalata.9514	Eguineensis.18306
Dalata.9531	Eguineensis.18320
Dalata.9552	Eguineensis.18339
Dalata.9553	Eguineensis.18340
Dalata.9554	Eguineensis.18341
Dalata.9555	Eguineensis.18343
Dalata.8699	Eguineensis.21272
Dalata.8704	Eguineensis.21281
Dalata.8707	Eguineensis.21274
Dalata.8709	Eguineensis.21275
Dalata.8736	Eguineensis.21313
Dalata.8774	Eguineensis.21308
Dalata.8777	Eguineensis.21301
Dalata.8789	Eguineensis.21295
Dalata.8791	Eguineensis.21293
Dalata.8283	Eguineensis.22109
Dalata.8288	Eguineensis.22105
Dalata.8289	Eguineensis.22106
Dalata.8291	Eguineensis.22093
Dalata.8292	Eguineensis.22097
Dalata.8293	Eguineensis.22100
Dalata.8297	Eguineensis.22103
Dalata.9625	Eguineensis.1808
Dalata.9627	Eguineensis.1815
Dalata.9628	Eguineensis.1817
Dalata.9637	Eguineensis.1822
Dalata.9638	Eguineensis.1823
Dalata.9639	Eguineensis.1824
Dalata.9673	Eguineensis.1839
Dalata.9674	Eguineensis.1840
Dalata.9676	Eguineensis.1850
Dalata.9679	Eguineensis.1858
Dalata.9686	Eguineensis.1877
Dalata.9688	Eguineensis.1882
Dalata.9689	Eguineensis.1884
Dalata.9692	Eguineensis.1889
Dalata.9700	Eguineensis.1904
Dalata.9709	Eguineensis.1917
Dalata.9712	Eguineensis.1908
Dalata.9715	Eguineensis.1925
Dalata.9762	Eguineensis.2026
Dalata.9774	Eguineensis.2030
Dalata.9788	Eguineensis.2051
Dalata.9790	Eguineensis.2056
Dalata.9802	Eguineensis.2070
Dalata.9803	Eguineensis.2073
Dalata.9804	Eguineensis.2074
Dalata.9808	Eguineensis.2085
Dalata.9809	Eguineensis.2083
Dalata.9812	Eguineensis.2104
Dalata.9813	Eguineensis.2108
Dalata.9814	Eguineensis.2109
Dalata.9816	Eguineensis.2110
Dalata.9818	Eguineensis.2114
Dalata.9823	Eguineensis.2132
Dalata.9834	Eguineensis.2232
Dalata.9839	Eguineensis.2242
Dalata.9844	Eguineensis.2243
Dalata.9853	Eguineensis.2296
Dalata.9854	Eguineensis.2295
Dalata.9855	Eguineensis.2301
Dalata.9860	Eguineensis.2279
Dalata.9861	Eguineensis.2278
Dalata.9863	Eguineensis.2275
Dalata.9879	Eguineensis.2270
Dalata.9881	Eguineensis.2266
Dalata.9882	Eguineensis.2265
Dalata.9890	Eguineensis.2292
Dalata.9932	Eguineensis.1481
Dalata.9933	Eguineensis.1485
Dalata.9942	Eguineensis.1502
Dalata.9957	Eguineensis.1518
Dalata.9958	Eguineensis.1520
Dalata.9959	Eguineensis.1519
Dalata.9966	Eguineensis.1521
Dalata.9970	Eguineensis.1524
Dalata.9975	Eguineensis.1486
Dalata.9996	Eguineensis.1462
Dalata.10768	Eguineensis.1717
Dalata.10771	Eguineensis.1727
Dalata.10776	Eguineensis.1733
Dalata.10778	Eguineensis.1714
Dalata.10788	Eguineensis.1772
Dalata.10789	Eguineensis.1760
Dalata.10794	Eguineensis.1747
Dalata.10795	Eguineensis.1778
Dalata.10796	Eguineensis.1779
Dalata.10801	Eguineensis.1790
Dalata.10803	Eguineensis.1791
Dalata.10857	Eguineensis.1998
Dalata.10871	Eguineensis.2013
Dalata.10873	Eguineensis.2009
Dalata.10875	Eguineensis.2006
Dalata.10877	Eguineensis.2005
Dalata.10878	Eguineensis.2004
Dalata.10881	Eguineensis.1997
Dalata.10890	Eguineensis.1672
Dalata.10897	Eguineensis.1662
Dalata.10900	Eguineensis.1653
Dalata.10910	Eguineensis.1625
Dalata.10911	Eguineensis.1624
Dalata.10913	Eguineensis.1622
Dalata.10915	Eguineensis.1617
Dalata.10917	Eguineensis.1612
Dalata.10919	Eguineensis.1610
Dalata.10920	Eguineensis.1608
Dalata.10923	Eguineensis.1604
Dalata.10925	Eguineensis.1601
Dalata.10928	Eguineensis.1594
Dalata.10930	Eguineensis.1593
Dalata.10933	Eguineensis.1589
Dalata.10934	Eguineensis.1582
Dalata.10938	Eguineensis.1577
Dalata.10939	Eguineensis.1574
Dalata.10944	Eguineensis.1567
Dalata.10946	Eguineensis.1564
Dalata.10950	Eguineensis.1561
Dalata.10951	Eguineensis.1560
Dalata.10955	Eguineensis.1551
Dalata.10956	Eguineensis.1549
Dalata.10959	Eguineensis.1546
Dalata.10962	Eguineensis.1533
Dalata.10963	Eguineensis.1532
Dalata.10967	Eguineensis.1530
Dalata.10968	Eguineensis.1529
Dalata.10969	Eguineensis.1528
Dalata.10970	Eguineensis.1526
Dalata.10974	Eguineensis.1459
Dalata.10979	Eguineensis.1456
Dalata.10981	Eguineensis.1460
Dalata.10996	Eguineensis.1445
Dalata.10997	Eguineensis.1442
Dalata.10999	Eguineensis.1441
Dalata.11003	Eguineensis.1433
Dalata.11012	Eguineensis.1429
Dalata.11020	Eguineensis.1418
Dalata.11033	Eguineensis.1403
Dalata.11035	Eguineensis.1400
Dalata.11036	Eguineensis.1394
Dalata.11042	Eguineensis.1390
Dalata.11043	Eguineensis.1389
Dalata.11044	Eguineensis.1388
Dalata.11063	Eguineensis.1362
Dalata.11067	Eguineensis.1357
Dalata.11068	Eguineensis.1356
Dalata.11069	Eguineensis.1354
Dalata.11074	Eguineensis.1344
Dalata.11076	Eguineensis.1341
Dalata.11091	Eguineensis.1330
Dalata.11098	Eguineensis.1323
Dalata.11102	Eguineensis.1315
Dalata.11107	Eguineensis.1310
Dalata.11118	Eguineensis.1291
Dalata.11121	Eguineensis.1287
Dalata.11123	Eguineensis.1286
Dalata.11124	Eguineensis.1285
Dalata.11129	Eguineensis.1282
Dalata.11131	Eguineensis.1271
Dalata.11147	Eguineensis.1255
Dalata.11149	Eguineensis.1248
Dalata.11160	Eguineensis.1241
Dalata.11162	Eguineensis.1238
Dalata.11173	Eguineensis.1228
Dalata.11174	Eguineensis.1226
Dalata.11177	Eguineensis.1186
Dalata.11178	Eguineensis.1187
Dalata.11179	Eguineensis.1192
Dalata.11185	Eguineensis.1195
Dalata.11187	Eguineensis.1206
Dalata.11188	Eguineensis.1218
Dalata.11191	Eguineensis.1222
Dalata.11193	Eguineensis.2160
Dalata.11194	Eguineensis.2161
Dalata.11195	Eguineensis.2162
Dalata.11199	Eguineensis.2170
Dalata.11202	Eguineensis.2174
Dalata.11204	Eguineensis.2177
Dalata.11207	Eguineensis.2186
Dalata.11210	Eguineensis.2193
Dalata.11214	Eguineensis.2201
Dalata.11215	Eguineensis.2204
Dalata.11216	Eguineensis.2205
Dalata.11217	Eguineensis.2208
Dalata.11222	Eguineensis.2217
Dalata.11223	Eguineensis.2218
Dalata.11225	Eguineensis.2220
Dalata.11226	Eguineensis.2223
Dalata.10101	Eguineensis.3563
Dalata.10105	Eguineensis.3559
Dalata.10111	Eguineensis.3555
Dalata.10113	Eguineensis.3506
Dalata.10114	Eguineensis.3549
Dalata.10122	Eguineensis.3545
Dalata.10123	Eguineensis.3543
Dalata.10124	Eguineensis.3544
Dalata.10125	Eguineensis.3541
Dalata.10126	Eguineensis.3539
Dalata.10129	Eguineensis.3537
Dalata.10131	Eguineensis.3532
Dalata.10139	Eguineensis.3523
Dalata.10153	Eguineensis.3513
Dalata.10154	Eguineensis.3512
Dalata.10155	Eguineensis.3511
Dalata.10167	Eguineensis.3488
Dalata.10168	Eguineensis.3489
Dalata.10187	Eguineensis.3470
Dalata.10189	Eguineensis.3472
Dalata.10197	Eguineensis.3476
Dalata.10201	Eguineensis.3483
Dalata.10209	Eguineensis.3465
Dalata.10284	Eguineensis.3663
Dalata.10292	Eguineensis.3649
Dalata.10312	Eguineensis.3671
Dalata.10313	Eguineensis.3669
Dalata.10317	Eguineensis.3665
Dalata.10319	Eguineensis.3664
Dalata.10324	Eguineensis.3673
Dalata.10325	Eguineensis.3675
Dalata.10343	Eguineensis.3684
Dalata.10346	Eguineensis.3689
Dalata.10349	Eguineensis.3691
Dalata.10351	Eguineensis.3693
Dalata.10385	Eguineensis.3710
Dalata.10394	Eguineensis.3723
Dalata.10408	Eguineensis.3625
Dalata.10410	Eguineensis.3626
Dalata.10411	Eguineensis.3628
Dalata.10425	Eguineensis.3655
Dalata.10428	Eguineensis.3657
Dalata.10434	Eguineensis.3659
Dalata.10435	Eguineensis.3640
Dalata.10442	Eguineensis.3660
Dalata.10445	Eguineensis.3629
Dalata.10539	Eguineensis.4100
Dalata.10542	Eguineensis.4098
Dalata.10544	Eguineensis.4094
Dalata.10546	Eguineensis.4093
Dalata.10547	Eguineensis.4091
Dalata.10563	Eguineensis.4077
Dalata.10564	Eguineensis.4076
Dalata.10565	Eguineensis.4074
Dalata.10566	Eguineensis.4072
Dalata.10567	Eguineensis.4071
Dalata.10575	Eguineensis.4061
Dalata.10588	Eguineensis.4044
Dalata.10589	Eguineensis.4042
Dalata.10592	Eguineensis.4047
Dalata.10597	Eguineensis.4030
Dalata.10601	Eguineensis.4015
Dalata.10603	Eguineensis.4017
Dalata.10606	Eguineensis.4022
Dalata.10611	Eguineensis.4011
Dalata.10613	Eguineensis.4010
Dalata.10615	Eguineensis.4008
Dalata.10623	Eguineensis.4003
Dalata.10625	Eguineensis.3998
Dalata.10627	Eguineensis.3995
Dalata.10629	Eguineensis.3994
Dalata.10632	Eguineensis.3991
Dalata.10637	Eguineensis.3985
Dalata.10638	Eguineensis.3981
Dalata.9894	Eguineensis.9848
Dalata.9896	Eguineensis.9844
Dalata.9902	Eguineensis.9834
Dalata.9903	Eguineensis.9837
Dalata.9904	Eguineensis.9839
Dalata.9907	Eguineensis.9828
Dalata.9912	Eguineensis.9826
Dalata.9913	Eguineensis.9827
Dalata.9917	Eguineensis.9855
Dalata.9922	Eguineensis.9823
Dalata.9924	Eguineensis.9906
Dalata.9925	Eguineensis.9903
Dalata.9927	Eguineensis.9899
Dalata.10887	Eguineensis.9694
Dalata.10896	Eguineensis.9682
Dalata.10905	Eguineensis.9665
Dalata.10912	Eguineensis.9652
Dalata.10921	Eguineensis.9638
Dalata.10924	Eguineensis.9634
Dalata.10936	Eguineensis.9622
Dalata.10947	Eguineensis.9611
Dalata.10952	Eguineensis.9608
Dalata.10957	Eguineensis.9606
Dalata.10966	Eguineensis.9594
Dalata.10971	Eguineensis.9592
Dalata.11038	Eguineensis.9936
Dalata.11040	Eguineensis.9935
Dalata.11047	Eguineensis.9923
Dalata.11048	Eguineensis.9922
Dalata.11052	Eguineensis.9961
Dalata.11053	Eguineensis.9959
Dalata.11054	Eguineensis.9957
Dalata.11056	Eguineensis.9955
Dalata.11057	Eguineensis.9953
Dalata.11072	Eguineensis.9974
Dalata.11075	Eguineensis.9967
Dalata.11077	Eguineensis.10005
Dalata.11088	Eguineensis.10003
Dalata.11089	Eguineensis.10002
Dalata.11104	Eguineensis.9990
Dalata.11105	Eguineensis.9987
Dalata.11111	Eguineensis.9984
Dalata.11148	Eguineensis.10020
Dalata.11158	Eguineensis.10025
Dalata.11163	Eguineensis.10028
Dalata.11167	Eguineensis.10033
Dalata.11189	Eguineensis.10053
Dalata.11192	Eguineensis.10057
Dalata.11224	Eguineensis.10080
Dalata.11229	Eguineensis.10075
Dalata.10449	Eguineensis.12004
Dalata.10450	Eguineensis.12003
Dalata.10454	Eguineensis.11999
Dalata.10456	Eguineensis.11998
Dalata.10458	Eguineensis.11996
Dalata.10460	Eguineensis.11995
Dalata.10463	Eguineensis.11986
Dalata.10465	Eguineensis.11985
Dalata.10467	Eguineensis.11984
Dalata.10473	Eguineensis.11981
Dalata.10475	Eguineensis.11978
Dalata.10481	Eguineensis.11972
Dalata.10483	Eguineensis.11969
Dalata.10484	Eguineensis.11966
Dalata.10485	Eguineensis.11958
Dalata.10486	Eguineensis.11957
Dalata.10487	Eguineensis.11956
Dalata.10492	Eguineensis.11948
Dalata.10494	Eguineensis.11946
Dalata.10498	Eguineensis.11943
Dalata.10502	Eguineensis.11941
Dalata.10506	Eguineensis.11938
Dalata.10515	Eguineensis.11921
Dalata.10524	Eguineensis.11913
Dalata.10532	Eguineensis.11881
Dalata.10535	Eguineensis.11884
Dalata.10536	Eguineensis.11886
Dalata.10014	Eguineensis.12127
Dalata.10020	Eguineensis.12125
Dalata.10030	Eguineensis.12113
Dalata.10038	Eguineensis.12104
Dalata.10042	Eguineensis.12095
Dalata.10072	Eguineensis.12689
Dalata.10081	Eguineensis.12698
Dalata.10083	Eguineensis.12699
Dalata.10084	Eguineensis.12700
Dalata.10091	Eguineensis.12705
Dalata.10103	Eguineensis.12713
Dalata.10104	Eguineensis.12714
Dalata.10106	Eguineensis.12716
Dalata.10118	Eguineensis.12723
Dalata.10135	Eguineensis.12730
Dalata.10152	Eguineensis.12557
Dalata.10156	Eguineensis.12553
Dalata.10157	Eguineensis.12552
Dalata.10169	Eguineensis.12537
Dalata.10170	Eguineensis.12538
Dalata.10199	Eguineensis.12526
Dalata.10200	Eguineensis.12528
Dalata.10202	Eguineensis.12530
Dalata.10207	Eguineensis.12443
Dalata.10211	Eguineensis.12448
Dalata.10221	Eguineensis.12452
Dalata.10225	Eguineensis.12454
Dalata.10232	Eguineensis.12460
Dalata.10242	Eguineensis.12470
Dalata.10249	Eguineensis.12474
Dalata.10253	Eguineensis.12484
Dalata.10254	Eguineensis.12485
Dalata.10266	Eguineensis.12495
Dalata.10271	Eguineensis.12504
Dalata.10289	Eguineensis.12435
Dalata.10311	Eguineensis.12746
Dalata.10321	Eguineensis.12740
Dalata.10326	Eguineensis.12750
Dalata.10328	Eguineensis.12752
Dalata.10330	Eguineensis.12753
Dalata.10341	Eguineensis.12755
Dalata.10342	Eguineensis.12756
Dalata.10348	Eguineensis.12763
Dalata.10350	Eguineensis.12765
Dalata.10378	Eguineensis.12768
Dalata.10387	Eguineensis.12782
Dalata.10395	Eguineensis.12789
Dalata.10406	Eguineensis.12578
Dalata.10418	Eguineensis.12562
Dalata.10426	Eguineensis.12560
Dalata.10427	Eguineensis.12559
Dalata.10440	Eguineensis.12571
Dalata.10448	Eguineensis.13282
Dalata.10451	Eguineensis.13281
Dalata.10453	Eguineensis.13280
Dalata.10478	Eguineensis.13266
Dalata.10495	Eguineensis.13248
Dalata.10501	Eguineensis.13244
Dalata.10505	Eguineensis.13241
Dalata.10508	Eguineensis.13235
Dalata.10509	Eguineensis.13234
Dalata.10511	Eguineensis.13231
Dalata.10512	Eguineensis.13230
Dalata.10521	Eguineensis.13223
Dalata.10529	Eguineensis.13216
Dalata.10531	Eguineensis.13213
Dalata.10537	Eguineensis.13199
Dalata.10548	Eguineensis.13190
Dalata.10583	Eguineensis.13174
Dalata.10590	Eguineensis.13170
Dalata.10598	Eguineensis.13167
Dalata.10599	Eguineensis.13166
Dalata.10626	Eguineensis.13147
Dalata.10631	Eguineensis.13145
Dalata.10633	Eguineensis.13144
Dalata.10634	Eguineensis.13143
Dalata.10641	Eguineensis.13137
Dalata.10648	Eguineensis.13133
Dalata.10652	Eguineensis.13131
Dalata.10670	Eguineensis.13123
Dalata.10673	Eguineensis.13122
Dalata.10678	Eguineensis.13119
Dalata.10721	Eguineensis.12084
Dalata.10727	Eguineensis.12079
Dalata.10738	Eguineensis.12069
Dalata.10753	Eguineensis.12018
Dalata.10758	Eguineensis.12015
Dalata.10762	Eguineensis.12013
Dalata.10001	Eguineensis.14919
Dalata.10002	Eguineensis.14918
Dalata.10004	Eguineensis.14912
Dalata.10005	Eguineensis.14910
Dalata.10006	Eguineensis.14907
Dalata.10010	Eguineensis.14898
Dalata.10026	Eguineensis.14872
Dalata.10027	Eguineensis.14875
Dalata.10033	Eguineensis.14882
Dalata.10040	Eguineensis.14861
Dalata.10041	Eguineensis.14859
Dalata.10043	Eguineensis.14853
Dalata.10044	Eguineensis.14852
Dalata.10045	Eguineensis.14851
Dalata.10718	Eguineensis.14841
Dalata.10751	Eguineensis.14835
Dalata.10752	Eguineensis.14834
Dalata.10754	Eguineensis.14833
Dalata.10755	Eguineensis.14831
Dalata.10756	Eguineensis.14830
Dalata.10757	Eguineensis.14828
Dalata.9612	Eguineensis.17513
Dalata.9616	Eguineensis.17519
Dalata.9619	Eguineensis.17525
Dalata.9645	Eguineensis.17551
Dalata.9651	Eguineensis.17554
Dalata.9696	Eguineensis.17599
Dalata.9701	Eguineensis.17605
Dalata.9727	Eguineensis.20928
Dalata.9734	Eguineensis.20931
Dalata.9736	Eguineensis.20932
Dalata.9737	Eguineensis.20938
Dalata.9739	Eguineensis.20943
Dalata.9740	Eguineensis.20944
Dalata.9754	Eguineensis.20969
Dalata.9755	Eguineensis.20970
Dalata.9761	Eguineensis.20976
Dalata.9764	Eguineensis.20977
Dalata.9775	Eguineensis.20981
Dalata.9776	Eguineensis.20982
Dalata.9778	Eguineensis.20987
Dalata.9780	Eguineensis.20989
Dalata.9789	Eguineensis.21001
Dalata.9792	Eguineensis.21005
Dalata.9811	Eguineensis.21034
Dalata.10662	Eguineensis.21057
Dalata.10664	Eguineensis.21058
Dalata.10667	Eguineensis.21063
Dalata.10668	Eguineensis.21066
Dalata.10672	Eguineensis.21074
Dalata.10674	Eguineensis.21080
Dalata.10679	Eguineensis.21088
Dalata.10680	Eguineensis.21090
Dalata.10682	Eguineensis.21096
Dalata.10684	Eguineensis.21097
Dalata.10685	Eguineensis.21098
Dalata.10687	Eguineensis.21101
Dalata.10691	Eguineensis.21104
Dalata.10695	Eguineensis.21109
Dalata.10696	Eguineensis.21110
Dalata.10697	Eguineensis.21112
Dalata.10698	Eguineensis.21113
Dalata.10699	Eguineensis.21115
Dalata.10700	Eguineensis.21116
Dalata.10701	Eguineensis.21120
Dalata.10703	Eguineensis.21123
Dalata.10705	Eguineensis.21126
Dalata.10706	Eguineensis.21129
Dalata.10709	Eguineensis.21133
Dalata.10711	Eguineensis.21132
Dalata.10717	Eguineensis.21142
Dalata.10229	Eguineensis.21569
Dalata.10233	Eguineensis.21565
Dalata.10235	Eguineensis.21564
Dalata.10243	Eguineensis.21556
Dalata.10244	Eguineensis.21555
Dalata.10245	Eguineensis.21554
Dalata.10248	Eguineensis.21552
Dalata.10250	Eguineensis.21543
Dalata.10262	Eguineensis.21531
Dalata.10263	Eguineensis.21520
Dalata.10264	Eguineensis.21517
