Dalata.22838	Acomosus.4
Dalata.4789	Acomosus.3538
Dalata.4787	Acomosus.3539
Dalata.4071	Acomosus.15326
Dalata.19098	Acomosus.3540
Dalata.4072	Acomosus.11437
Dalata.4073	Acomosus.13815
Dalata.4075	Acomosus.10121
Dalata.4746	Acomosus.3542
Dalata.13307	Acomosus.3543
Dalata.19091	Acomosus.3543
Dalata.4780	Acomosus.3544
Dalata.19090	Acomosus.3545
Dalata.4079	Acomosus.11433
Dalata.4079	Acomosus.21124
Dalata.4080	Acomosus.15322
Dalata.4081	Acomosus.15321
Dalata.4082	Acomosus.11431
Dalata.4082	Acomosus.21122
Dalata.4774	Acomosus.3546
Dalata.4084	Acomosus.15320
Dalata.19088	Acomosus.3547
Dalata.4088	Acomosus.15316
Dalata.4093	Acomosus.11424
Dalata.4095	Acomosus.15312
Dalata.4097	Acomosus.5044
Dalata.4098	Acomosus.5043
Dalata.4100	Acomosus.11418
Dalata.4102	Acomosus.5041
Dalata.4108	Acomosus.10101
Dalata.4109	Acomosus.15305
Dalata.4111	Acomosus.11410
Dalata.4112	Acomosus.15304
Dalata.19086	Acomosus.3550
Dalata.19082	Acomosus.3551
Dalata.4115	Acomosus.11405
Dalata.4117	Acomosus.5025
Dalata.19077	Acomosus.3552
Dalata.19076	Acomosus.3553
Dalata.4118	Acomosus.10083
Dalata.4759	Acomosus.3556
Dalata.8457	Acomosus.3557
Dalata.4121	Acomosus.11396
Dalata.4122	Acomosus.15291
Dalata.19069	Acomosus.3560
Dalata.4129	Acomosus.15282
Dalata.19068	Acomosus.3561
Dalata.4765	Acomosus.3562
Dalata.4130	Acomosus.11385
Dalata.4767	Acomosus.3563
Dalata.4131	Acomosus.11384
Dalata.4132	Acomosus.11383
Dalata.4751	Acomosus.3564
Dalata.4750	Acomosus.3565
Dalata.4133	Acomosus.11744
Dalata.4748	Acomosus.3566
Dalata.19060	Acomosus.3567
Dalata.17030	Acomosus.3568
Dalata.4139	Acomosus.11378
Dalata.4140	Acomosus.11379
Dalata.4141	Acomosus.11377
Dalata.19057	Acomosus.3569
Dalata.4142	Acomosus.15273
Dalata.4743	Acomosus.3570
Dalata.4143	Acomosus.11359
Dalata.19054	Acomosus.3571
Dalata.4145	Acomosus.11361
Dalata.19053	Acomosus.3572
Dalata.4146	Acomosus.15265
Dalata.19052	Acomosus.3573
Dalata.4739	Acomosus.3574
Dalata.4740	Acomosus.3575
Dalata.4148	Acomosus.21315
Dalata.4266	Acomosus.3576
Dalata.4149	Acomosus.15271
Dalata.4735	Acomosus.3577
Dalata.4150	Acomosus.15272
Dalata.4734	Acomosus.3578
Dalata.13175	Acomosus.3579
Dalata.4151	Acomosus.15260
Dalata.4152	Acomosus.10026
Dalata.4153	Acomosus.15258
Dalata.4153	Acomosus.15259
Dalata.4155	Acomosus.15256
Dalata.4156	Acomosus.15255
Dalata.19017	Acomosus.3583
Dalata.19016	Acomosus.3584
Dalata.4728	Acomosus.3585
Dalata.19013	Acomosus.3586
Dalata.4159	Acomosus.11736
Dalata.4727	Acomosus.3587
Dalata.4161	Acomosus.11352
Dalata.13316	Acomosus.3589
Dalata.19007	Acomosus.3590
Dalata.4723	Acomosus.3596
Dalata.4165	Acomosus.14886
Dalata.4718	Acomosus.3597
Dalata.18992	Acomosus.3599
Dalata.18991	Acomosus.3600
Dalata.18990	Acomosus.3601
Dalata.4713	Acomosus.3602
Dalata.4170	Acomosus.10008
Dalata.4171	Acomosus.18382
Dalata.13322	Acomosus.3604
Dalata.4172	Acomosus.14870
Dalata.4707	Acomosus.3605
Dalata.4176	Acomosus.15050
Dalata.13327	Acomosus.3606
Dalata.4687	Acomosus.3607
Dalata.18983	Acomosus.3608
Dalata.4634	Acomosus.3609
Dalata.18931	Acomosus.3610
Dalata.4178	Acomosus.11135
Dalata.4179	Acomosus.15052
Dalata.4180	Acomosus.9999
Dalata.4181	Acomosus.11140
Dalata.4182	Acomosus.11142
Dalata.4700	Acomosus.3614
Dalata.18971	Acomosus.3615
Dalata.4682	Acomosus.3617
Dalata.4183	Acomosus.15057
Dalata.4674	Acomosus.3619
Dalata.4185	Acomosus.15061
Dalata.4186	Acomosus.11150
Dalata.18958	Acomosus.3620
Dalata.4604	Acomosus.3621
Dalata.4191	Acomosus.15065
Dalata.4192	Acomosus.4933
Dalata.4605	Acomosus.3622
Dalata.4606	Acomosus.3623
Dalata.4197	Acomosus.15067
Dalata.4198	Acomosus.15068
Dalata.18945	Acomosus.3626
Dalata.4199	Acomosus.11158
Dalata.4200	Acomosus.11463
Dalata.4202	Acomosus.15353
Dalata.18943	Acomosus.3627
Dalata.4203	Acomosus.11465
Dalata.4610	Acomosus.3628
Dalata.4205	Acomosus.11469
Dalata.4611	Acomosus.3629
Dalata.4207	Acomosus.15354
Dalata.4612	Acomosus.3632
Dalata.4209	Acomosus.11472
Dalata.4210	Acomosus.15355
Dalata.4211	Acomosus.14741
Dalata.18939	Acomosus.3633
Dalata.4212	Acomosus.14742
Dalata.4214	Acomosus.14743
Dalata.4615	Acomosus.3635
Dalata.4216	Acomosus.11476
Dalata.24151	Acomosus.3636
Dalata.4619	Acomosus.3637
Dalata.4217	Acomosus.11714
Dalata.13365	Acomosus.3638
Dalata.13368	Acomosus.3640
Dalata.4622	Acomosus.3641
Dalata.4696	Acomosus.3643
Dalata.4637	Acomosus.3645
Dalata.4223	Acomosus.15923
Dalata.4224	Acomosus.17524
Dalata.4225	Acomosus.7594
Dalata.4646	Acomosus.3649
Dalata.4226	Acomosus.5459
Dalata.4229	Acomosus.15910
Dalata.4647	Acomosus.3651
Dalata.4230	Acomosus.5462
Dalata.4231	Acomosus.18210
Dalata.4232	Acomosus.15904
Dalata.4233	Acomosus.5466
Dalata.16845	Acomosus.3652
Dalata.18919	Acomosus.3653
Dalata.4235	Acomosus.17519
Dalata.4657	Acomosus.3654
Dalata.4236	Acomosus.15900
Dalata.4664	Acomosus.3656
Dalata.18914	Acomosus.3657
Dalata.4239	Acomosus.5474
Dalata.18912	Acomosus.3658
Dalata.18911	Acomosus.3659
Dalata.4240	Acomosus.5475
Dalata.18909	Acomosus.3662
Dalata.4243	Acomosus.15897
Dalata.18908	Acomosus.3665
Dalata.4245	Acomosus.5482
Dalata.18907	Acomosus.3666
Dalata.4249	Acomosus.18340
Dalata.4597	Acomosus.3667
Dalata.4250	Acomosus.20244
Dalata.4596	Acomosus.3670
Dalata.4251	Acomosus.21012
Dalata.4253	Acomosus.9598
Dalata.4254	Acomosus.8556
Dalata.4590	Acomosus.3673
Dalata.4255	Acomosus.11646
Dalata.4596	Acomosus.3679
Dalata.4262	Acomosus.21521
Dalata.4263	Acomosus.8446
Dalata.4267	Acomosus.8447
Dalata.4586	Acomosus.3686
Dalata.4271	Acomosus.22464
Dalata.4585	Acomosus.3687
Dalata.4583	Acomosus.3689
Dalata.4579	Acomosus.3692
Dalata.4275	Acomosus.8457
Dalata.18889	Acomosus.3697
Dalata.4582	Acomosus.3698
Dalata.18882	Acomosus.3700
Dalata.4287	Acomosus.10504
Dalata.4288	Acomosus.20221
Dalata.4289	Acomosus.20220
Dalata.18880	Acomosus.3703
Dalata.4291	Acomosus.8041
Dalata.4574	Acomosus.3705
Dalata.4564	Acomosus.3706
Dalata.18871	Acomosus.3708
Dalata.18869	Acomosus.3709
Dalata.18866	Acomosus.3711
Dalata.4556	Acomosus.3712
Dalata.18865	Acomosus.3713
Dalata.4304	Acomosus.20038
Dalata.4555	Acomosus.3717
Dalata.4553	Acomosus.3718
Dalata.18861	Acomosus.3721
Dalata.4552	Acomosus.3722
Dalata.4306	Acomosus.3769
Dalata.4307	Acomosus.8109
Dalata.13426	Acomosus.3723
Dalata.9043	Acomosus.3723
Dalata.18858	Acomosus.3725
Dalata.4550	Acomosus.3726
Dalata.4542	Acomosus.3727
Dalata.18851	Acomosus.3728
Dalata.4546	Acomosus.3729
Dalata.18850	Acomosus.3731
Dalata.4323	Acomosus.21797
Dalata.4325	Acomosus.19029
Dalata.25057	Acomosus.3734
Dalata.4327	Acomosus.8503
Dalata.4329	Acomosus.22575
Dalata.4330	Acomosus.8501
Dalata.4331	Acomosus.8500
Dalata.18845	Acomosus.3740
Dalata.4333	Acomosus.20297
Dalata.4334	Acomosus.8497
Dalata.4334	Acomosus.8498
Dalata.4334	Acomosus.20825
Dalata.4336	Acomosus.21998
Dalata.13449	Acomosus.3745
Dalata.18838	Acomosus.3746
Dalata.18837	Acomosus.3747
Dalata.4341	Acomosus.9729
Dalata.4514	Acomosus.3748
Dalata.4344	Acomosus.16979
Dalata.4349	Acomosus.8046
Dalata.4509	Acomosus.3750
Dalata.4513	Acomosus.3751
Dalata.4354	Acomosus.8053
Dalata.4504	Acomosus.3753
Dalata.4506	Acomosus.3754
Dalata.4503	Acomosus.3755
Dalata.4500	Acomosus.3756
Dalata.4355	Acomosus.21812
Dalata.4499	Acomosus.3758
Dalata.4498	Acomosus.3759
Dalata.4497	Acomosus.3760
Dalata.4494	Acomosus.3762
Dalata.4360	Acomosus.8057
Dalata.4363	Acomosus.13792
Dalata.4367	Acomosus.19068
Dalata.4478	Acomosus.3767
Dalata.4369	Acomosus.8086
Dalata.18811	Acomosus.3768
Dalata.4372	Acomosus.8084
Dalata.24122	Acomosus.3770
Dalata.14151	Acomosus.3772
Dalata.8255	Acomosus.3773
Dalata.8256	Acomosus.3774
Dalata.4375	Acomosus.8078
Dalata.14157	Acomosus.3775
Dalata.4377	Acomosus.8077
Dalata.8261	Acomosus.3776
Dalata.4378	Acomosus.8075
Dalata.14159	Acomosus.3777
Dalata.24101	Acomosus.3779
Dalata.14161	Acomosus.3780
Dalata.4380	Acomosus.19079
Dalata.4381	Acomosus.8071
Dalata.4384	Acomosus.9624
Dalata.4386	Acomosus.5709
Dalata.14163	Acomosus.3782
Dalata.8271	Acomosus.3783
Dalata.4393	Acomosus.5703
Dalata.8277	Acomosus.3785
Dalata.8279	Acomosus.3786
Dalata.14169	Acomosus.3788
Dalata.4398	Acomosus.19087
Dalata.4400	Acomosus.20342
Dalata.14184	Acomosus.3792
Dalata.4401	Acomosus.5700
Dalata.8304	Acomosus.3793
Dalata.24071	Acomosus.3794
Dalata.4402	Acomosus.9629
Dalata.4407	Acomosus.5698
Dalata.14179	Acomosus.3798
Dalata.14177	Acomosus.3799
Dalata.8295	Acomosus.3800
Dalata.24088	Acomosus.3801
Dalata.4410	Acomosus.9631
Dalata.4411	Acomosus.8257
Dalata.8291	Acomosus.3803
Dalata.7610	Acomosus.3804
Dalata.8290	Acomosus.3805
Dalata.4417	Acomosus.5694
Dalata.4420	Acomosus.21083
Dalata.4422	Acomosus.7657
Dalata.4424	Acomosus.9667
Dalata.8310	Acomosus.3813
Dalata.24067	Acomosus.3813
Dalata.4425	Acomosus.20367
Dalata.4427	Acomosus.19096
Dalata.8311	Acomosus.3815
Dalata.8312	Acomosus.3816
Dalata.4430	Acomosus.5712
Dalata.7312	Acomosus.3817
Dalata.4431	Acomosus.9622
Dalata.7311	Acomosus.3818
Dalata.8315	Acomosus.3819
Dalata.24049	Acomosus.3823
Dalata.8320	Acomosus.3824
Dalata.14191	Acomosus.3825
Dalata.4443	Acomosus.20189
Dalata.8322	Acomosus.3826
Dalata.8334	Acomosus.3828
Dalata.8338	Acomosus.3829
Dalata.8341	Acomosus.3830
Dalata.14200	Acomosus.3831
Dalata.4447	Acomosus.8463
Dalata.4454	Acomosus.20226
Dalata.8348	Acomosus.3836
Dalata.4456	Acomosus.18974
Dalata.14202	Acomosus.3837
Dalata.14203	Acomosus.3839
Dalata.4461	Acomosus.8479
Dalata.7331	Acomosus.3844
Dalata.8360	Acomosus.3846
Dalata.8362	Acomosus.3847
Dalata.4464	Acomosus.8483
Dalata.8364	Acomosus.3849
Dalata.14209	Acomosus.3850
Dalata.8370	Acomosus.3851
Dalata.8385	Acomosus.3853
Dalata.4469	Acomosus.9447
Dalata.4470	Acomosus.8986
Dalata.4471	Acomosus.8984
Dalata.8384	Acomosus.3854
Dalata.4472	Acomosus.7613
Dalata.4473	Acomosus.7612
Dalata.4474	Acomosus.12409
Dalata.7342	Acomosus.3855
Dalata.8391	Acomosus.3856
Dalata.4477	Acomosus.7610
Dalata.8399	Acomosus.3860
Dalata.14222	Acomosus.3863
Dalata.14223	Acomosus.3864
Dalata.19717	Acomosus.3868
Dalata.4484	Acomosus.17816
Dalata.4485	Acomosus.8982
Dalata.14226	Acomosus.3869
Dalata.8451	Acomosus.3871
Dalata.8450	Acomosus.3872
Dalata.14232	Acomosus.3875
Dalata.24008	Acomosus.3877
Dalata.4495	Acomosus.4107
Dalata.24007	Acomosus.3878
Dalata.8439	Acomosus.3881
Dalata.4498	Acomosus.21369
Dalata.9340	Acomosus.3883
Dalata.4499	Acomosus.21368
Dalata.14243	Acomosus.3887
Dalata.8431	Acomosus.3888
Dalata.4507	Acomosus.8971
Dalata.24001	Acomosus.3889
Dalata.4508	Acomosus.5479
Dalata.8423	Acomosus.3891
Dalata.8421	Acomosus.3894
Dalata.15192	Acomosus.3895
Dalata.14263	Acomosus.3898
Dalata.14261	Acomosus.3899
Dalata.8485	Acomosus.3900
Dalata.4516	Acomosus.12021
Dalata.14260	Acomosus.3901
Dalata.23991	Acomosus.3902
Dalata.14259	Acomosus.3903
Dalata.14258	Acomosus.3904
Dalata.4523	Acomosus.8969
Dalata.4524	Acomosus.9473
Dalata.8489	Acomosus.3908
Dalata.4525	Acomosus.8968
Dalata.14266	Acomosus.3911
Dalata.8493	Acomosus.3914
Dalata.4530	Acomosus.8967
Dalata.8495	Acomosus.3917
Dalata.8499	Acomosus.3918
Dalata.8501	Acomosus.3919
Dalata.14272	Acomosus.3920
Dalata.4536	Acomosus.12836
Dalata.23973	Acomosus.3922
Dalata.23971	Acomosus.3924
Dalata.14278	Acomosus.3926
Dalata.7387	Acomosus.3927
Dalata.4540	Acomosus.8961
Dalata.4541	Acomosus.8959
Dalata.8509	Acomosus.3930
Dalata.7390	Acomosus.3931
Dalata.21391	Acomosus.3933
Dalata.4544	Acomosus.18330
Dalata.23962	Acomosus.3935
Dalata.4547	Acomosus.8958
Dalata.8515	Acomosus.3936
Dalata.4549	Acomosus.8956
Dalata.4551	Acomosus.3978
Dalata.8520	Acomosus.3938
Dalata.8525	Acomosus.3940
Dalata.8526	Acomosus.3941
Dalata.7397	Acomosus.3942
Dalata.4559	Acomosus.18829
Dalata.4560	Acomosus.20063
Dalata.4561	Acomosus.8948
Dalata.8536	Acomosus.3943
Dalata.8537	Acomosus.3944
Dalata.14299	Acomosus.3945
Dalata.4565	Acomosus.19865
Dalata.4568	Acomosus.8942
Dalata.8539	Acomosus.3947
Dalata.8541	Acomosus.3949
Dalata.4571	Acomosus.8940
Dalata.14309	Acomosus.3950
Dalata.4572	Acomosus.8939
Dalata.14310	Acomosus.3951
Dalata.7404	Acomosus.3952
Dalata.4573	Acomosus.18827
Dalata.4576	Acomosus.9467
Dalata.23941	Acomosus.3959
Dalata.4581	Acomosus.19088
Dalata.14345	Acomosus.3960
Dalata.8590	Acomosus.3961
Dalata.8589	Acomosus.3962
Dalata.14348	Acomosus.3965
Dalata.4586	Acomosus.21098
Dalata.4588	Acomosus.8926
Dalata.4589	Acomosus.8925
Dalata.14352	Acomosus.3972
Dalata.4592	Acomosus.8924
Dalata.23928	Acomosus.3974
Dalata.4594	Acomosus.8920
Dalata.4595	Acomosus.8919
Dalata.4595	Acomosus.21453
Dalata.8606	Acomosus.3977
Dalata.8613	Acomosus.3980
Dalata.25178	Acomosus.3985
Dalata.8616	Acomosus.3986
Dalata.8615	Acomosus.3987
Dalata.8636	Acomosus.3990
Dalata.23833	Acomosus.3992
Dalata.4608	Acomosus.8868
Dalata.8637	Acomosus.3996
Dalata.14608	Acomosus.4000
Dalata.14606	Acomosus.4001
Dalata.4613	Acomosus.9493
Dalata.14358	Acomosus.4005
Dalata.8642	Acomosus.4009
Dalata.4620	Acomosus.18860
Dalata.15552	Acomosus.4012
Dalata.7783	Acomosus.4016
Dalata.8883	Acomosus.4017
Dalata.8885	Acomosus.4018
Dalata.8879	Acomosus.4022
Dalata.4635	Acomosus.9486
Dalata.14582	Acomosus.4025
Dalata.8873	Acomosus.4026
Dalata.8871	Acomosus.4027
Dalata.8849	Acomosus.4028
Dalata.8848	Acomosus.4029
Dalata.14580	Acomosus.4030
Dalata.14578	Acomosus.4032
Dalata.4636	Acomosus.8879
Dalata.14575	Acomosus.4033
Dalata.4637	Acomosus.18857
Dalata.14577	Acomosus.4034
Dalata.4638	Acomosus.8880
Dalata.7766	Acomosus.4035
Dalata.4640	Acomosus.8883
Dalata.4642	Acomosus.20842
Dalata.14574	Acomosus.4037
Dalata.4643	Acomosus.12870
Dalata.4644	Acomosus.8895
Dalata.4645	Acomosus.8896
Dalata.8837	Acomosus.4038
Dalata.4646	Acomosus.21055
Dalata.15029	Acomosus.4040
Dalata.4649	Acomosus.18331
Dalata.4650	Acomosus.8901
Dalata.18626	Acomosus.4042
Dalata.22744	Acomosus.4043
Dalata.10534	Acomosus.4044
Dalata.23893	Acomosus.4045
Dalata.14570	Acomosus.4046
Dalata.23895	Acomosus.4047
Dalata.8836	Acomosus.4048
Dalata.14562	Acomosus.4049
Dalata.8833	Acomosus.4050
Dalata.4652	Acomosus.8902
Dalata.4654	Acomosus.9168
Dalata.14554	Acomosus.4057
Dalata.8829	Acomosus.4058
Dalata.4656	Acomosus.20837
Dalata.14165	Acomosus.4059
Dalata.8815	Acomosus.4061
Dalata.8816	Acomosus.4062
Dalata.4658	Acomosus.8904
Dalata.8822	Acomosus.4063
Dalata.4659	Acomosus.15791
Dalata.14552	Acomosus.4064
Dalata.14551	Acomosus.4065
Dalata.8813	Acomosus.4066
Dalata.8812	Acomosus.4067
Dalata.14540	Acomosus.4068
Dalata.14471	Acomosus.4070
Dalata.14468	Acomosus.4072
Dalata.4666	Acomosus.8905
Dalata.4666	Acomosus.8915
Dalata.4667	Acomosus.8916
Dalata.8744	Acomosus.4075
Dalata.4669	Acomosus.18369
Dalata.14465	Acomosus.4078
Dalata.8761	Acomosus.4081
Dalata.13507	Acomosus.4085
Dalata.8748	Acomosus.4086
Dalata.14511	Acomosus.4087
Dalata.14474	Acomosus.4088
Dalata.4678	Acomosus.9490
Dalata.7741	Acomosus.4091
Dalata.4679	Acomosus.9489
Dalata.4681	Acomosus.9498
Dalata.14515	Acomosus.4092
Dalata.14517	Acomosus.4093
Dalata.4683	Acomosus.8856
Dalata.23467	Acomosus.4094
Dalata.4685	Acomosus.14361
Dalata.23848	Acomosus.4095
Dalata.4688	Acomosus.14864
Dalata.8809	Acomosus.4096
Dalata.9606	Acomosus.4097
Dalata.17518	Acomosus.4098
Dalata.4690	Acomosus.21050
Dalata.17526	Acomosus.4099
Dalata.4691	Acomosus.8830
Dalata.17542	Acomosus.4101
Dalata.9628	Acomosus.4103
Dalata.4695	Acomosus.8853
Dalata.17568	Acomosus.4104
Dalata.4696	Acomosus.8852
Dalata.9639	Acomosus.4105
Dalata.4698	Acomosus.21815
Dalata.9641	Acomosus.4106
Dalata.4699	Acomosus.21815
Dalata.4701	Acomosus.21383
Dalata.4702	Acomosus.6184
Dalata.9645	Acomosus.4108
Dalata.4708	Acomosus.5437
Dalata.17581	Acomosus.4109
Dalata.4709	Acomosus.20681
Dalata.9410	Acomosus.4112
Dalata.21993	Acomosus.4112
Dalata.21988	Acomosus.4112
Dalata.4710	Acomosus.8826
Dalata.17613	Acomosus.4114
Dalata.4711	Acomosus.8825
Dalata.4712	Acomosus.8824
Dalata.17631	Acomosus.4115
Dalata.17634	Acomosus.4116
Dalata.16110	Acomosus.4117
Dalata.17648	Acomosus.4118
Dalata.17649	Acomosus.4119
Dalata.4716	Acomosus.8817
Dalata.4717	Acomosus.8818
Dalata.9715	Acomosus.4121
Dalata.9717	Acomosus.4122
Dalata.17739	Acomosus.4124
Dalata.9497	Acomosus.4125
Dalata.6639	Acomosus.4126
Dalata.17776	Acomosus.4127
Dalata.17782	Acomosus.4129
Dalata.4729	Acomosus.9509
Dalata.4733	Acomosus.9514
Dalata.4736	Acomosus.8801
Dalata.4737	Acomosus.20171
Dalata.4738	Acomosus.8799
Dalata.9788	Acomosus.4138
Dalata.9790	Acomosus.4139
Dalata.17821	Acomosus.4140
Dalata.9804	Acomosus.4141
Dalata.4742	Acomosus.8798
Dalata.9809	Acomosus.4143
Dalata.4744	Acomosus.8797
Dalata.17835	Acomosus.4144
Dalata.4749	Acomosus.9517
Dalata.9820	Acomosus.4152
Dalata.17866	Acomosus.4153
Dalata.17867	Acomosus.4155
Dalata.4753	Acomosus.20168
Dalata.17870	Acomosus.4156
Dalata.17872	Acomosus.4157
Dalata.4756	Acomosus.5691
Dalata.4757	Acomosus.9522
Dalata.17899	Acomosus.4162
Dalata.7683	Acomosus.4163
Dalata.4764	Acomosus.18335
Dalata.17915	Acomosus.4169
Dalata.4768	Acomosus.9518
Dalata.4769	Acomosus.8795
Dalata.9900	Acomosus.4170
Dalata.4772	Acomosus.8780
Dalata.9904	Acomosus.4171
Dalata.5424	Acomosus.4172
Dalata.7478	Acomosus.4174
Dalata.9910	Acomosus.4175
Dalata.9924	Acomosus.4176
Dalata.4779	Acomosus.8776
Dalata.17982	Acomosus.4177
Dalata.18301	Acomosus.4179
Dalata.4785	Acomosus.8772
Dalata.10867	Acomosus.4181
Dalata.18293	Acomosus.4183
Dalata.10862	Acomosus.4184
Dalata.4788	Acomosus.8768
Dalata.18290	Acomosus.4185
Dalata.20248	Acomosus.4189
Dalata.18279	Acomosus.4192
Dalata.6453	Acomosus.4193
Dalata.10849	Acomosus.4194
Dalata.18266	Acomosus.4197
Dalata.4806	Acomosus.22508
Dalata.18265	Acomosus.4198
Dalata.10847	Acomosus.4201
Dalata.4814	Acomosus.18905
Dalata.4815	Acomosus.9542
Dalata.18260	Acomosus.4202
Dalata.10841	Acomosus.4203
Dalata.4817	Acomosus.8755
Dalata.18248	Acomosus.4204
Dalata.4819	Acomosus.8753
Dalata.19412	Acomosus.4206
Dalata.4820	Acomosus.8752
Dalata.4822	Acomosus.8750
Dalata.4823	Acomosus.8103
Dalata.18235	Acomosus.4208
Dalata.18233	Acomosus.4209
Dalata.18229	Acomosus.4210
Dalata.18287	Acomosus.4212
Dalata.10827	Acomosus.4213
Dalata.4831	Acomosus.10473
Dalata.18213	Acomosus.4214
Dalata.4833	Acomosus.4965
Dalata.4834	Acomosus.9607
Dalata.18196	Acomosus.4217
Dalata.10811	Acomosus.4218
Dalata.4836	Acomosus.8737
Dalata.18195	Acomosus.4219
Dalata.4839	Acomosus.9545
Dalata.4841	Acomosus.9543
Dalata.18094	Acomosus.4221
Dalata.18183	Acomosus.4222
Dalata.10803	Acomosus.4224
Dalata.18164	Acomosus.4228
Dalata.4850	Acomosus.20137
Dalata.4851	Acomosus.8746
Dalata.10789	Acomosus.4229
Dalata.4855	Acomosus.8106
Dalata.18099	Acomosus.4231
Dalata.10772	Acomosus.4232
Dalata.10768	Acomosus.4233
Dalata.18032	Acomosus.4238
Dalata.22271	Acomosus.4239
Dalata.4860	Acomosus.16048
Dalata.18022	Acomosus.4241
Dalata.4862	Acomosus.18783
Dalata.25168	Acomosus.4242
Dalata.9979	Acomosus.4242
Dalata.4863	Acomosus.17500
Dalata.9934	Acomosus.4243
Dalata.4864	Acomosus.15356
Dalata.18015	Acomosus.4244
Dalata.4865	Acomosus.15357
Dalata.9942	Acomosus.4246
Dalata.4866	Acomosus.17750
Dalata.18005	Acomosus.4248
Dalata.4867	Acomosus.15366
Dalata.10970	Acomosus.4250
Dalata.10966	Acomosus.4251
Dalata.18469	Acomosus.4252
Dalata.18468	Acomosus.4253
Dalata.18454	Acomosus.4256
Dalata.4869	Acomosus.15368
Dalata.4870	Acomosus.15369
Dalata.4873	Acomosus.15372
Dalata.4874	Acomosus.15373
Dalata.4875	Acomosus.15374
Dalata.18380	Acomosus.4262
Dalata.18409	Acomosus.4264
Dalata.15543	Acomosus.4266
Dalata.18345	Acomosus.4267
Dalata.18328	Acomosus.4268
Dalata.18480	Acomosus.4271
Dalata.18494	Acomosus.4273
Dalata.18501	Acomosus.4277
Dalata.18502	Acomosus.4278
Dalata.22794	Acomosus.4279
Dalata.4894	Acomosus.18768
Dalata.4897	Acomosus.15380
Dalata.4898	Acomosus.18767
Dalata.4899	Acomosus.18766
Dalata.4900	Acomosus.15381
Dalata.16614	Acomosus.4280
Dalata.4902	Acomosus.15384
Dalata.4903	Acomosus.5802
Dalata.4904	Acomosus.5803
Dalata.4905	Acomosus.11413
Dalata.18516	Acomosus.4281
Dalata.4906	Acomosus.15385
Dalata.18518	Acomosus.4282
Dalata.4909	Acomosus.5810
Dalata.4911	Acomosus.18763
Dalata.18533	Acomosus.4284
Dalata.11027	Acomosus.4285
Dalata.4916	Acomosus.18760
Dalata.4919	Acomosus.17742
Dalata.4920	Acomosus.18756
Dalata.4921	Acomosus.15396
Dalata.18578	Acomosus.4292
Dalata.11053	Acomosus.4293
Dalata.18595	Acomosus.4294
Dalata.11067	Acomosus.4295
Dalata.24406	Acomosus.4296
Dalata.4923	Acomosus.15397
Dalata.22748	Acomosus.4300
Dalata.11074	Acomosus.4301
Dalata.15260	Acomosus.4303
Dalata.4925	Acomosus.15399
Dalata.18644	Acomosus.4304
Dalata.18647	Acomosus.4305
Dalata.4926	Acomosus.20263
Dalata.4929	Acomosus.5775
Dalata.18661	Acomosus.4309
Dalata.11120	Acomosus.4312
Dalata.4931	Acomosus.13907
Dalata.4932	Acomosus.18750
Dalata.4934	Acomosus.18748
Dalata.4937	Acomosus.15404
Dalata.4938	Acomosus.18745
Dalata.4939	Acomosus.18743
Dalata.4940	Acomosus.18742
Dalata.18676	Acomosus.4316
Dalata.4941	Acomosus.18741
Dalata.10982	Acomosus.4317
Dalata.4942	Acomosus.5788
Dalata.4943	Acomosus.22397
Dalata.4945	Acomosus.17730
Dalata.4949	Acomosus.17727
Dalata.4951	Acomosus.15445
Dalata.4952	Acomosus.17726
Dalata.4953	Acomosus.15457
Dalata.4954	Acomosus.17708
Dalata.18690	Acomosus.4325
Dalata.4957	Acomosus.18711
Dalata.11094	Acomosus.4329
Dalata.11158	Acomosus.4330
Dalata.4960	Acomosus.17709
Dalata.11162	Acomosus.4332
Dalata.4962	Acomosus.15453
Dalata.18705	Acomosus.4336
Dalata.4966	Acomosus.15450
Dalata.4967	Acomosus.15449
Dalata.18718	Acomosus.4337
Dalata.18721	Acomosus.4340
Dalata.7821	Acomosus.4342
Dalata.4972	Acomosus.18722
Dalata.4974	Acomosus.18721
Dalata.4975	Acomosus.15439
Dalata.4976	Acomosus.15437
Dalata.4978	Acomosus.15435
Dalata.4979	Acomosus.15434
Dalata.4980	Acomosus.18592
Dalata.4981	Acomosus.18718
Dalata.4982	Acomosus.18717
Dalata.4984	Acomosus.18715
Dalata.4987	Acomosus.15426
Dalata.18746	Acomosus.4350
Dalata.4990	Acomosus.5770
Dalata.4991	Acomosus.18729
Dalata.4992	Acomosus.18730
Dalata.21281	Acomosus.4352
Dalata.18761	Acomosus.4354
Dalata.4994	Acomosus.15423
Dalata.4997	Acomosus.5764
Dalata.4998	Acomosus.5781
Dalata.11198	Acomosus.4357
Dalata.5002	Acomosus.15415
Dalata.5003	Acomosus.15413
Dalata.5003	Acomosus.18739
Dalata.5010	Acomosus.15573
Dalata.5011	Acomosus.18635
Dalata.5011	Acomosus.22006
Dalata.18796	Acomosus.4363
Dalata.18790	Acomosus.4365
Dalata.7898	Acomosus.4367
Dalata.5017	Acomosus.15579
Dalata.5018	Acomosus.15580
Dalata.5019	Acomosus.5660
Dalata.5021	Acomosus.17655
Dalata.5023	Acomosus.15583
Dalata.5024	Acomosus.18626
