Dalata.186	Acomosus.7749
Dalata.16982	Acomosus.1526
Dalata.16985	Acomosus.1525
Dalata.16989	Acomosus.1523
Dalata.16996	Acomosus.1519
Dalata.17010	Acomosus.1509
Dalata.17023	Acomosus.1497
Dalata.17027	Acomosus.1501
Dalata.17028	Acomosus.1503
Dalata.17044	Acomosus.1463
Dalata.17053	Acomosus.1444
Dalata.17054	Acomosus.1443
Dalata.17057	Acomosus.1440
Dalata.17067	Acomosus.1352
Dalata.17071	Acomosus.1439
Dalata.17072	Acomosus.1427
Dalata.17075	Acomosus.1425
Dalata.17076	Acomosus.1357
Dalata.17088	Acomosus.1363
Dalata.17089	Acomosus.1362
Dalata.17089	Acomosus.1366
Dalata.17093	Acomosus.1361
Dalata.17105	Acomosus.1405
Dalata.17106	Acomosus.1404
Dalata.17111	Acomosus.1403
Dalata.17125	Acomosus.1371
Dalata.17130	Acomosus.1398
Dalata.16067	Acomosus.2788
Dalata.16069	Acomosus.2792
Dalata.16083	Acomosus.2795
Dalata.16118	Acomosus.2813
Dalata.16122	Acomosus.2821
Dalata.16125	Acomosus.2831
Dalata.16127	Acomosus.2836
Dalata.16132	Acomosus.2838
Dalata.16135	Acomosus.2839
Dalata.16137	Acomosus.3013
Dalata.16138	Acomosus.3012
Dalata.16160	Acomosus.2992
Dalata.16163	Acomosus.2971
Dalata.16169	Acomosus.2967
Dalata.16178	Acomosus.2964
Dalata.16201	Acomosus.2877
Dalata.16208	Acomosus.2873
Dalata.16210	Acomosus.2870
Dalata.16211	Acomosus.2867
Dalata.16214	Acomosus.2864
Dalata.16215	Acomosus.2858
Dalata.16224	Acomosus.2892
Dalata.16226	Acomosus.2894
Dalata.16231	Acomosus.2903
Dalata.16239	Acomosus.2910
Dalata.16240	Acomosus.2911
Dalata.16243	Acomosus.2912
Dalata.16246	Acomosus.2934
Dalata.16248	Acomosus.2937
Dalata.16257	Acomosus.3499
Dalata.16289	Acomosus.3498
Dalata.16299	Acomosus.3492
Dalata.16302	Acomosus.3488
Dalata.16303	Acomosus.3487
Dalata.16306	Acomosus.3484
Dalata.16322	Acomosus.3464
Dalata.16368	Acomosus.2759
Dalata.16373	Acomosus.2754
Dalata.16374	Acomosus.2753
Dalata.16381	Acomosus.2745
Dalata.16383	Acomosus.2743
Dalata.16384	Acomosus.2741
Dalata.16387	Acomosus.3081
Dalata.16389	Acomosus.3084
Dalata.16390	Acomosus.3095
Dalata.16401	Acomosus.3094
Dalata.16407	Acomosus.3099
Dalata.16423	Acomosus.3046
Dalata.16425	Acomosus.3055
Dalata.16428	Acomosus.3056
Dalata.16436	Acomosus.3017
Dalata.16440	Acomosus.3018
Dalata.16478	Acomosus.3054
Dalata.16484	Acomosus.3458
Dalata.16490	Acomosus.3457
Dalata.16493	Acomosus.3454
Dalata.16498	Acomosus.3453
Dalata.16503	Acomosus.3450
Dalata.16521	Acomosus.3434
Dalata.16522	Acomosus.3433
Dalata.17232	Acomosus.3121
Dalata.17238	Acomosus.3110
Dalata.17239	Acomosus.3109
Dalata.17243	Acomosus.3105
Dalata.17244	Acomosus.3104
Dalata.17246	Acomosus.3102
Dalata.17260	Acomosus.3312
Dalata.17266	Acomosus.3321
Dalata.17271	Acomosus.3332
Dalata.17272	Acomosus.3335
Dalata.17275	Acomosus.3337
Dalata.17297	Acomosus.3354
Dalata.17299	Acomosus.3356
Dalata.17301	Acomosus.3397
Dalata.17305	Acomosus.3393
Dalata.17321	Acomosus.3375
Dalata.17323	Acomosus.3374
Dalata.17327	Acomosus.3365
Dalata.17329	Acomosus.3363
Dalata.17330	Acomosus.3361
Dalata.17331	Acomosus.3360
Dalata.17334	Acomosus.3358
Dalata.17352	Acomosus.3257
Dalata.17354	Acomosus.3260
Dalata.17359	Acomosus.3268
Dalata.17363	Acomosus.3269
Dalata.17370	Acomosus.3271
Dalata.17379	Acomosus.3281
Dalata.17381	Acomosus.3286
Dalata.17383	Acomosus.3289
Dalata.17469	Acomosus.2680
Dalata.17470	Acomosus.2679
Dalata.17472	Acomosus.2676
Dalata.17473	Acomosus.2677
Dalata.17494	Acomosus.2716
Dalata.17496	Acomosus.2717
Dalata.16612	Acomosus.5797
Dalata.16636	Acomosus.5808
Dalata.16655	Acomosus.5768
Dalata.16656	Acomosus.5769
Dalata.16707	Acomosus.5745
Dalata.16726	Acomosus.5735
Dalata.16732	Acomosus.5732
Dalata.16733	Acomosus.5731
Dalata.16736	Acomosus.5730
Dalata.16764	Acomosus.5715
Dalata.16783	Acomosus.5673
Dalata.16786	Acomosus.5671
Dalata.16791	Acomosus.5668
Dalata.16805	Acomosus.5661
Dalata.16813	Acomosus.5655
Dalata.16824	Acomosus.5646
Dalata.16826	Acomosus.5645
Dalata.16832	Acomosus.5641
Dalata.16855	Acomosus.5618
Dalata.16859	Acomosus.5591
Dalata.16860	Acomosus.5594
Dalata.16869	Acomosus.5603
Dalata.16877	Acomosus.5605
Dalata.16880	Acomosus.5609
Dalata.16881	Acomosus.5615
Dalata.16882	Acomosus.5587
Dalata.16897	Acomosus.5576
Dalata.16903	Acomosus.5574
Dalata.16906	Acomosus.5573
Dalata.16910	Acomosus.5571
Dalata.16911	Acomosus.5547
Dalata.16917	Acomosus.5537
Dalata.16926	Acomosus.5527
Dalata.16936	Acomosus.5521
Dalata.16961	Acomosus.5498
Dalata.16969	Acomosus.5494
Dalata.16986	Acomosus.5485
Dalata.16994	Acomosus.5483
Dalata.17004	Acomosus.5472
Dalata.17013	Acomosus.5458
Dalata.17022	Acomosus.5449
Dalata.17039	Acomosus.5441
Dalata.17040	Acomosus.5443
Dalata.17041	Acomosus.5440
Dalata.17059	Acomosus.5406
Dalata.17060	Acomosus.5407
Dalata.17065	Acomosus.5410
Dalata.17068	Acomosus.5415
Dalata.17070	Acomosus.5418
Dalata.17077	Acomosus.5398
Dalata.17087	Acomosus.5380
Dalata.17100	Acomosus.5375
Dalata.17129	Acomosus.5368
Dalata.17139	Acomosus.5358
Dalata.17140	Acomosus.5357
Dalata.17142	Acomosus.5356
Dalata.17144	Acomosus.5344
Dalata.16091	Acomosus.8222
Dalata.16107	Acomosus.8233
Dalata.16109	Acomosus.8239
Dalata.16114	Acomosus.8244
Dalata.16115	Acomosus.8245
Dalata.16119	Acomosus.8250
Dalata.16123	Acomosus.8252
Dalata.16128	Acomosus.8264
Dalata.16133	Acomosus.8266
Dalata.16134	Acomosus.8269
Dalata.16136	Acomosus.8272
Dalata.16145	Acomosus.8294
Dalata.16150	Acomosus.8299
Dalata.16153	Acomosus.8307
Dalata.16154	Acomosus.8308
Dalata.16155	Acomosus.8309
Dalata.16157	Acomosus.8312
Dalata.16165	Acomosus.8320
Dalata.16203	Acomosus.8375
Dalata.16204	Acomosus.8376
Dalata.16232	Acomosus.8356
Dalata.16242	Acomosus.8343
Dalata.16244	Acomosus.8364
Dalata.16245	Acomosus.8346
Dalata.16247	Acomosus.8348
Dalata.16249	Acomosus.8349
Dalata.16250	Acomosus.8373
Dalata.16280	Acomosus.8336
Dalata.16290	Acomosus.8733
Dalata.16304	Acomosus.8727
Dalata.16309	Acomosus.8724
Dalata.16321	Acomosus.8708
Dalata.16324	Acomosus.8714
Dalata.16327	Acomosus.8707
Dalata.16369	Acomosus.8190
Dalata.16372	Acomosus.8186
Dalata.16376	Acomosus.8183
Dalata.16379	Acomosus.8179
Dalata.16386	Acomosus.8174
Dalata.16397	Acomosus.8167
Dalata.16398	Acomosus.8168
Dalata.16402	Acomosus.8163
Dalata.16404	Acomosus.8162
Dalata.16408	Acomosus.8160
Dalata.16488	Acomosus.8697
Dalata.16494	Acomosus.8692
Dalata.16500	Acomosus.8690
Dalata.16523	Acomosus.8676
Dalata.16526	Acomosus.8675
Dalata.16527	Acomosus.8672
Dalata.16536	Acomosus.8667
Dalata.16641	Acomosus.8664
Dalata.16667	Acomosus.8651
Dalata.17198	Acomosus.8210
Dalata.17203	Acomosus.8205
Dalata.17209	Acomosus.8203
Dalata.17210	Acomosus.8202
Dalata.17214	Acomosus.8201
Dalata.17215	Acomosus.8198
Dalata.17218	Acomosus.8195
Dalata.17219	Acomosus.8192
Dalata.17251	Acomosus.8568
Dalata.17254	Acomosus.8573
Dalata.17255	Acomosus.8575
Dalata.17257	Acomosus.8576
Dalata.17261	Acomosus.8592
Dalata.17263	Acomosus.8597
Dalata.17268	Acomosus.8601
Dalata.17276	Acomosus.8605
Dalata.17281	Acomosus.8610
Dalata.17312	Acomosus.8627
Dalata.17316	Acomosus.8624
Dalata.17328	Acomosus.8618
Dalata.17333	Acomosus.8616
Dalata.17344	Acomosus.8508
Dalata.17349	Acomosus.8515
Dalata.17361	Acomosus.8524
Dalata.17364	Acomosus.8526
Dalata.17375	Acomosus.8549
Dalata.17376	Acomosus.8550
Dalata.17380	Acomosus.8558
Dalata.17413	Acomosus.8490
Dalata.17416	Acomosus.8484
Dalata.17358	Acomosus.9606
Dalata.17385	Acomosus.9597
Dalata.17396	Acomosus.9613
Dalata.17415	Acomosus.9616
Dalata.17432	Acomosus.9615
Dalata.17446	Acomosus.17324
Dalata.17447	Acomosus.17319
Dalata.17448	Acomosus.17317
Dalata.17450	Acomosus.17313
Dalata.17456	Acomosus.17303
Dalata.17463	Acomosus.17297
Dalata.17464	Acomosus.17295
Dalata.17466	Acomosus.17290
Dalata.16429	Acomosus.19115
Dalata.16434	Acomosus.19114
Dalata.16441	Acomosus.19116
Dalata.16442	Acomosus.19117
Dalata.16461	Acomosus.19126
Dalata.16467	Acomosus.19129
Dalata.16477	Acomosus.19133
Dalata.17503	Acomosus.6969
Dalata.17516	Acomosus.6972
Dalata.17550	Acomosus.6980
Dalata.17554	Acomosus.6984
Dalata.17557	Acomosus.6987
Dalata.17559	Acomosus.6988
Dalata.17563	Acomosus.6990
Dalata.17565	Acomosus.6991
Dalata.17572	Acomosus.6994
Dalata.17576	Acomosus.6996
Dalata.17582	Acomosus.6998
Dalata.17605	Acomosus.7009
Dalata.17607	Acomosus.7010
Dalata.17609	Acomosus.7012
Dalata.17612	Acomosus.7013
Dalata.17615	Acomosus.7016
Dalata.17627	Acomosus.7024
Dalata.17636	Acomosus.7030
Dalata.17647	Acomosus.7029
Dalata.17654	Acomosus.7032
Dalata.17659	Acomosus.7034
Dalata.17664	Acomosus.7039
Dalata.17665	Acomosus.7043
Dalata.17667	Acomosus.7044
Dalata.17668	Acomosus.7045
Dalata.17669	Acomosus.7046
Dalata.17672	Acomosus.7048
Dalata.17673	Acomosus.7050
Dalata.17678	Acomosus.7052
Dalata.17730	Acomosus.7071
Dalata.17733	Acomosus.7066
Dalata.17734	Acomosus.7064
Dalata.17743	Acomosus.7076
Dalata.17748	Acomosus.7077
Dalata.17754	Acomosus.7078
Dalata.17761	Acomosus.7080
Dalata.17767	Acomosus.7083
Dalata.17768	Acomosus.7084
Dalata.17770	Acomosus.7086
Dalata.17773	Acomosus.7088
Dalata.17774	Acomosus.7089
Dalata.17778	Acomosus.7093
Dalata.17780	Acomosus.7092
Dalata.17785	Acomosus.7099
Dalata.17792	Acomosus.7103
Dalata.17794	Acomosus.7103
Dalata.17814	Acomosus.7117
Dalata.17816	Acomosus.7118
Dalata.17818	Acomosus.7119
Dalata.17819	Acomosus.7120
Dalata.17824	Acomosus.7125
Dalata.17825	Acomosus.7126
Dalata.17829	Acomosus.7128
Dalata.17833	Acomosus.7132
Dalata.17834	Acomosus.7133
Dalata.17839	Acomosus.7139
Dalata.17841	Acomosus.7140
Dalata.17842	Acomosus.7141
Dalata.17859	Acomosus.7153
Dalata.17871	Acomosus.7162
Dalata.17878	Acomosus.7168
Dalata.17883	Acomosus.7170
Dalata.17887	Acomosus.7172
Dalata.17889	Acomosus.7174
Dalata.17896	Acomosus.7179
Dalata.17912	Acomosus.7209
Dalata.17914	Acomosus.7208
Dalata.17926	Acomosus.7193
Dalata.17928	Acomosus.7192
Dalata.17936	Acomosus.7189
Dalata.17938	Acomosus.7187
Dalata.17940	Acomosus.7185
Dalata.17949	Acomosus.7227
Dalata.17952	Acomosus.7226
Dalata.17961	Acomosus.7214
Dalata.17962	Acomosus.7216
Dalata.17973	Acomosus.7238
Dalata.17975	Acomosus.7234
Dalata.17977	Acomosus.7248
Dalata.17980	Acomosus.7232
Dalata.17987	Acomosus.7247
Dalata.17997	Acomosus.7415
Dalata.18002	Acomosus.7411
Dalata.18003	Acomosus.7409
Dalata.18009	Acomosus.7408
Dalata.18031	Acomosus.7394
Dalata.18035	Acomosus.7340
Dalata.18037	Acomosus.7390
Dalata.18038	Acomosus.7393
Dalata.18044	Acomosus.7385
Dalata.18045	Acomosus.7382
Dalata.18047	Acomosus.7381
Dalata.18060	Acomosus.7370
Dalata.18090	Acomosus.7368
Dalata.18091	Acomosus.7367
Dalata.18093	Acomosus.7366
Dalata.18103	Acomosus.7365
Dalata.18122	Acomosus.7356
Dalata.18148	Acomosus.7355
Dalata.18156	Acomosus.7353
Dalata.18157	Acomosus.7352
Dalata.18172	Acomosus.7343
Dalata.18175	Acomosus.7342
Dalata.18176	Acomosus.7341
Dalata.18177	Acomosus.7339
Dalata.18185	Acomosus.7334
Dalata.18188	Acomosus.7335
Dalata.18193	Acomosus.7338
Dalata.18197	Acomosus.7327
Dalata.18203	Acomosus.7325
Dalata.18219	Acomosus.7317
Dalata.18221	Acomosus.7311
Dalata.18226	Acomosus.7307
Dalata.18231	Acomosus.7304
Dalata.18256	Acomosus.7296
Dalata.18257	Acomosus.7295
Dalata.18263	Acomosus.7293
Dalata.18264	Acomosus.7292
Dalata.18268	Acomosus.7291
Dalata.18269	Acomosus.7288
Dalata.18278	Acomosus.7278
Dalata.18294	Acomosus.7270
Dalata.18307	Acomosus.7253
Dalata.18308	Acomosus.7256
Dalata.18310	Acomosus.7261
Dalata.18312	Acomosus.7263
Dalata.18304	Acomosus.7532
Dalata.18327	Acomosus.7547
Dalata.18357	Acomosus.7544
Dalata.18359	Acomosus.7539
Dalata.18360	Acomosus.7536
Dalata.18362	Acomosus.7552
Dalata.18379	Acomosus.7533
Dalata.18381	Acomosus.7527
Dalata.18384	Acomosus.7521
Dalata.18385	Acomosus.7520
Dalata.18398	Acomosus.7509
Dalata.18400	Acomosus.7506
Dalata.18404	Acomosus.7503
Dalata.18405	Acomosus.7497
Dalata.18408	Acomosus.7496
Dalata.18418	Acomosus.7480
Dalata.18420	Acomosus.7479
Dalata.18422	Acomosus.7487
Dalata.18423	Acomosus.7477
Dalata.18427	Acomosus.7474
Dalata.18430	Acomosus.7466
Dalata.18439	Acomosus.7458
Dalata.18444	Acomosus.7447
Dalata.18450	Acomosus.7446
Dalata.18455	Acomosus.7444
Dalata.18456	Acomosus.7440
Dalata.18458	Acomosus.7436
Dalata.18459	Acomosus.7435
Dalata.18463	Acomosus.7430
Dalata.18466	Acomosus.7426
Dalata.18467	Acomosus.7424
Dalata.18471	Acomosus.7423
Dalata.18476	Acomosus.7419
Dalata.18477	Acomosus.7418
Dalata.18509	Acomosus.7827
Dalata.18517	Acomosus.7834
Dalata.18528	Acomosus.7840
Dalata.18535	Acomosus.7842
Dalata.18536	Acomosus.7843
Dalata.18539	Acomosus.7845
Dalata.18544	Acomosus.7846
Dalata.18560	Acomosus.7853
Dalata.18562	Acomosus.7855
Dalata.18566	Acomosus.7857
Dalata.18567	Acomosus.7858
Dalata.18576	Acomosus.7862
Dalata.18583	Acomosus.7869
Dalata.18584	Acomosus.7870
Dalata.18586	Acomosus.7872
Dalata.18620	Acomosus.7879
Dalata.18624	Acomosus.7900
Dalata.18636	Acomosus.7906
Dalata.18644	Acomosus.7911
Dalata.18648	Acomosus.7915
Dalata.18651	Acomosus.7914
Dalata.18652	Acomosus.7917
Dalata.18662	Acomosus.7919
Dalata.18664	Acomosus.7920
Dalata.18665	Acomosus.7924
Dalata.18666	Acomosus.7925
Dalata.18674	Acomosus.7936
Dalata.18678	Acomosus.7938
Dalata.18693	Acomosus.7953
Dalata.18711	Acomosus.7959
Dalata.18719	Acomosus.7962
Dalata.18736	Acomosus.7965
Dalata.18737	Acomosus.7969
Dalata.18754	Acomosus.7986
Dalata.18766	Acomosus.7990
Dalata.18767	Acomosus.7991
Dalata.18788	Acomosus.8002
Dalata.18792	Acomosus.8009
Dalata.18793	Acomosus.8011
Dalata.18798	Acomosus.8016
Dalata.18799	Acomosus.8017
Dalata.17530	Acomosus.8988
Dalata.17546	Acomosus.8990
Dalata.17558	Acomosus.8994
Dalata.17573	Acomosus.9000
Dalata.17579	Acomosus.9007
Dalata.17583	Acomosus.9010
Dalata.17597	Acomosus.9017
Dalata.17601	Acomosus.9014
Dalata.17611	Acomosus.9034
Dalata.17623	Acomosus.9037
Dalata.17625	Acomosus.9038
Dalata.17626	Acomosus.9039
Dalata.17633	Acomosus.9043
Dalata.17661	Acomosus.9052
Dalata.17666	Acomosus.9060
Dalata.17670	Acomosus.9061
Dalata.17674	Acomosus.9065
Dalata.17736	Acomosus.9075
Dalata.17753	Acomosus.9084
Dalata.17756	Acomosus.9085
Dalata.17771	Acomosus.9090
Dalata.17772	Acomosus.9091
Dalata.17787	Acomosus.9096
Dalata.17791	Acomosus.9108
Dalata.17845	Acomosus.9138
Dalata.17848	Acomosus.9139
Dalata.17850	Acomosus.9142
Dalata.17851	Acomosus.9144
Dalata.17861	Acomosus.9150
Dalata.17868	Acomosus.9156
Dalata.17876	Acomosus.9160
Dalata.17881	Acomosus.9163
Dalata.17893	Acomosus.9166
Dalata.17929	Acomosus.9184
Dalata.17930	Acomosus.9183
Dalata.17943	Acomosus.9221
Dalata.17944	Acomosus.9212
Dalata.17947	Acomosus.9209
Dalata.17957	Acomosus.9205
Dalata.17959	Acomosus.9199
Dalata.17960	Acomosus.9204
Dalata.17986	Acomosus.9226
Dalata.17999	Acomosus.9362
Dalata.18000	Acomosus.9361
Dalata.18004	Acomosus.9357
Dalata.18007	Acomosus.9356
Dalata.18016	Acomosus.9351
Dalata.18018	Acomosus.9347
Dalata.18019	Acomosus.9345
Dalata.18036	Acomosus.9342
Dalata.18040	Acomosus.9339
Dalata.18043	Acomosus.9337
Dalata.18097	Acomosus.9330
Dalata.18098	Acomosus.9328
Dalata.18105	Acomosus.9326
Dalata.18108	Acomosus.9325
Dalata.18111	Acomosus.9321
Dalata.18121	Acomosus.9316
Dalata.18147	Acomosus.9306
Dalata.18149	Acomosus.9308
Dalata.18150	Acomosus.9311
Dalata.18159	Acomosus.9303
Dalata.18166	Acomosus.9302
Dalata.18179	Acomosus.9298
Dalata.18186	Acomosus.9293
Dalata.18190	Acomosus.9296
Dalata.18200	Acomosus.9285
Dalata.18204	Acomosus.9281
Dalata.18205	Acomosus.9278
Dalata.18212	Acomosus.9276
Dalata.18222	Acomosus.9270
Dalata.18232	Acomosus.9267
Dalata.18240	Acomosus.9265
Dalata.18250	Acomosus.9261
Dalata.18251	Acomosus.9257
Dalata.18282	Acomosus.9247
Dalata.18306	Acomosus.9230
Dalata.18313	Acomosus.9236
Dalata.18303	Acomosus.9419
Dalata.18338	Acomosus.9457
Dalata.18348	Acomosus.9470
Dalata.18349	Acomosus.9446
Dalata.18352	Acomosus.9444
Dalata.18353	Acomosus.9443
Dalata.18368	Acomosus.9465
Dalata.18376	Acomosus.9424
Dalata.18382	Acomosus.9427
Dalata.18386	Acomosus.9466
Dalata.18388	Acomosus.9414
Dalata.18391	Acomosus.9414
Dalata.18410	Acomosus.9408
Dalata.18411	Acomosus.9407
Dalata.18413	Acomosus.9406
Dalata.18415	Acomosus.9403
Dalata.18434	Acomosus.9386
Dalata.18435	Acomosus.9385
Dalata.18445	Acomosus.9378
Dalata.18451	Acomosus.9376
Dalata.18460	Acomosus.9374
Dalata.18470	Acomosus.9371
Dalata.18474	Acomosus.9369
Dalata.18485	Acomosus.9787
Dalata.18500	Acomosus.9795
Dalata.18506	Acomosus.9801
Dalata.18507	Acomosus.9803
Dalata.18519	Acomosus.9811
Dalata.18524	Acomosus.9816
Dalata.18526	Acomosus.9817
Dalata.18529	Acomosus.9821
Dalata.18530	Acomosus.9823
Dalata.18559	Acomosus.9827
Dalata.18600	Acomosus.9844
Dalata.18602	Acomosus.9842
Dalata.18603	Acomosus.9844
Dalata.18621	Acomosus.9848
Dalata.18638	Acomosus.9859
Dalata.18640	Acomosus.9861
Dalata.18649	Acomosus.9863
Dalata.18653	Acomosus.9867
Dalata.18668	Acomosus.9869
Dalata.18699	Acomosus.9885
Dalata.18701	Acomosus.9887
Dalata.18702	Acomosus.9888
Dalata.18740	Acomosus.9897
Dalata.18752	Acomosus.9906
Dalata.18758	Acomosus.9910
Dalata.18795	Acomosus.9924
Dalata.18800	Acomosus.9927
Dalata.18802	Acomosus.9935
Dalata.18804	Acomosus.9940
Dalata.18811	Acomosus.3768
Dalata.18837	Acomosus.3747
Dalata.18838	Acomosus.3746
Dalata.18845	Acomosus.3740
Dalata.18850	Acomosus.3731
Dalata.18851	Acomosus.3728
Dalata.18858	Acomosus.3725
Dalata.18861	Acomosus.3721
Dalata.18865	Acomosus.3713
Dalata.18866	Acomosus.3711
Dalata.18869	Acomosus.3709
Dalata.18871	Acomosus.3708
Dalata.18880	Acomosus.3703
Dalata.18882	Acomosus.3700
Dalata.18889	Acomosus.3697
Dalata.18907	Acomosus.3666
Dalata.18908	Acomosus.3665
Dalata.18909	Acomosus.3662
Dalata.18911	Acomosus.3659
Dalata.18912	Acomosus.3658
Dalata.18914	Acomosus.3657
Dalata.18919	Acomosus.3653
Dalata.18931	Acomosus.3610
Dalata.18939	Acomosus.3633
Dalata.18943	Acomosus.3627
Dalata.18945	Acomosus.3626
Dalata.18958	Acomosus.3620
Dalata.18971	Acomosus.3615
Dalata.18983	Acomosus.3608
Dalata.18990	Acomosus.3601
Dalata.18991	Acomosus.3600
Dalata.18992	Acomosus.3599
Dalata.19007	Acomosus.3590
Dalata.19013	Acomosus.3586
Dalata.19016	Acomosus.3584
Dalata.19017	Acomosus.3583
Dalata.19052	Acomosus.3573
Dalata.19053	Acomosus.3572
Dalata.19054	Acomosus.3571
Dalata.19057	Acomosus.3569
Dalata.19060	Acomosus.3567
Dalata.19068	Acomosus.3561
Dalata.19069	Acomosus.3560
Dalata.19076	Acomosus.3553
Dalata.19077	Acomosus.3552
Dalata.19082	Acomosus.3551
Dalata.19086	Acomosus.3550
Dalata.19088	Acomosus.3547
Dalata.19090	Acomosus.3545
Dalata.19091	Acomosus.3543
Dalata.19098	Acomosus.3540
Dalata.19107	Acomosus.3536
Dalata.19111	Acomosus.3533
Dalata.19119	Acomosus.3526
Dalata.19121	Acomosus.3523
Dalata.19122	Acomosus.3522
Dalata.19131	Acomosus.3504
Dalata.19136	Acomosus.3508
Dalata.19143	Acomosus.3510
Dalata.19147	Acomosus.3513
Dalata.19149	Acomosus.3515
Dalata.19151	Acomosus.3516
Dalata.19130	Acomosus.3164
Dalata.19157	Acomosus.3169
Dalata.19159	Acomosus.3171
Dalata.19161	Acomosus.3174
Dalata.19162	Acomosus.3175
Dalata.19171	Acomosus.3246
Dalata.19173	Acomosus.3243
Dalata.19175	Acomosus.3241
Dalata.19181	Acomosus.3238
Dalata.19191	Acomosus.3231
Dalata.19192	Acomosus.3230
Dalata.19203	Acomosus.3222
Dalata.19208	Acomosus.3212
Dalata.19215	Acomosus.3194
Dalata.18817	Acomosus.8983
Dalata.18826	Acomosus.8977
Dalata.18827	Acomosus.8976
Dalata.18828	Acomosus.8975
Dalata.18833	Acomosus.8973
Dalata.18834	Acomosus.8972
Dalata.18843	Acomosus.8965
Dalata.18846	Acomosus.8964
Dalata.18849	Acomosus.8962
Dalata.18855	Acomosus.8954
Dalata.18856	Acomosus.8953
Dalata.18870	Acomosus.8947
Dalata.18877	Acomosus.8936
Dalata.18888	Acomosus.8931
Dalata.18892	Acomosus.8929
Dalata.18897	Acomosus.8923
Dalata.18899	Acomosus.8921
Dalata.18906	Acomosus.8917
Dalata.18916	Acomosus.8914
Dalata.18932	Acomosus.8875
Dalata.18942	Acomosus.8870
Dalata.18957	Acomosus.8867
Dalata.18972	Acomosus.8847
Dalata.18973	Acomosus.8848
Dalata.18979	Acomosus.8854
Dalata.18980	Acomosus.8829
Dalata.18989	Acomosus.8823
Dalata.18994	Acomosus.8821
Dalata.18997	Acomosus.8820
Dalata.19008	Acomosus.8809
Dalata.19012	Acomosus.8808
Dalata.19014	Acomosus.8807
Dalata.19015	Acomosus.8806
Dalata.19024	Acomosus.8803
Dalata.19027	Acomosus.8800
Dalata.19062	Acomosus.8796
Dalata.19067	Acomosus.8794
Dalata.19084	Acomosus.8787
Dalata.19085	Acomosus.8782
Dalata.19094	Acomosus.8773
Dalata.19100	Acomosus.8769
Dalata.19109	Acomosus.8763
Dalata.19115	Acomosus.8760
Dalata.19126	Acomosus.8754
Dalata.19135	Acomosus.8738
Dalata.19146	Acomosus.8740
Dalata.19150	Acomosus.8743
Dalata.19154	Acomosus.8749
Dalata.19309	Acomosus.12310
Dalata.19347	Acomosus.12305
Dalata.19405	Acomosus.12293
Dalata.19411	Acomosus.12291
Dalata.19421	Acomosus.12266
Dalata.19423	Acomosus.12269
Dalata.19430	Acomosus.12271
Dalata.19440	Acomosus.12274
Dalata.19476	Acomosus.12284
Dalata.19477	Acomosus.12285
Dalata.19507	Acomosus.12288
Dalata.19514	Acomosus.12290
Dalata.19542	Acomosus.12251
Dalata.19543	Acomosus.12250
Dalata.19554	Acomosus.12255
Dalata.19556	Acomosus.12257
Dalata.19294	Acomosus.13293
Dalata.19310	Acomosus.13310
Dalata.19315	Acomosus.13312
Dalata.19321	Acomosus.13317
Dalata.19352	Acomosus.13323
Dalata.19353	Acomosus.13326
Dalata.19369	Acomosus.13338
Dalata.19407	Acomosus.13358
Dalata.19437	Acomosus.13345
Dalata.19429	Acomosus.13428
Dalata.19439	Acomosus.13420
Dalata.19464	Acomosus.13402
Dalata.19467	Acomosus.13398
Dalata.19468	Acomosus.13400
Dalata.19469	Acomosus.13393
Dalata.19479	Acomosus.13384
Dalata.19481	Acomosus.13378
Dalata.19488	Acomosus.13375
Dalata.19513	Acomosus.13361
Dalata.19519	Acomosus.13366
Dalata.19559	Acomosus.13359
Dalata.19539	Acomosus.13768
Dalata.19553	Acomosus.13753
Dalata.19589	Acomosus.13759
Dalata.19597	Acomosus.13770
Dalata.19612	Acomosus.13774
Dalata.19621	Acomosus.13780
Dalata.19631	Acomosus.13787
Dalata.19643	Acomosus.13804
Dalata.19645	Acomosus.13805
Dalata.19647	Acomosus.13810
Dalata.19659	Acomosus.13820
Dalata.19662	Acomosus.13822
Dalata.19676	Acomosus.13832
Dalata.19677	Acomosus.13829
Dalata.19685	Acomosus.13845
Dalata.19686	Acomosus.13851
Dalata.19694	Acomosus.13870
Dalata.19703	Acomosus.13865
Dalata.19706	Acomosus.13876
Dalata.19709	Acomosus.13879
Dalata.19537	Acomosus.17055
Dalata.19551	Acomosus.17088
Dalata.19558	Acomosus.17090
Dalata.19602	Acomosus.17056
Dalata.19603	Acomosus.17060
Dalata.19608	Acomosus.17065
Dalata.19617	Acomosus.17064
Dalata.19618	Acomosus.17091
Dalata.19619	Acomosus.17062
Dalata.19642	Acomosus.17039
Dalata.19650	Acomosus.17110
Dalata.19665	Acomosus.17025
Dalata.19675	Acomosus.17027
Dalata.19687	Acomosus.16967
Dalata.19689	Acomosus.16968
Dalata.19702	Acomosus.16984
Dalata.19707	Acomosus.16965
Dalata.19715	Acomosus.16956
Dalata.19720	Acomosus.16945
Dalata.19722	Acomosus.16940
Dalata.19723	Acomosus.16939
Dalata.19727	Acomosus.16936
Dalata.19736	Acomosus.16914
Dalata.19740	Acomosus.16909
Dalata.19742	Acomosus.16906
Dalata.19747	Acomosus.16898
Dalata.19750	Acomosus.16898
Dalata.19754	Acomosus.4900
